left;top;width;height;transcription
[69, 77, 55, 47];[875, 326, 328, 878];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
107;794;24;189;80.676.104-0
[110, 114, 94, 92];[1104, 990, 992, 1106];-1;-1;REGISTRO
[131, 134, 113, 112];[1106, 1035, 1036, 1106];-1;-1;GERAL
156;408;28;603;THEODORE JACOM SUZUMURA
[177, 180, 157, 156];[1106, 1040, 1042, 1109];-1;-1;NOME
205;968;23;131;NOVAES
[279, 280, 260, 260];[1106, 1008, 1009, 1107];-1;-1;FILIAÇÃO
301;458;27;640;BERGAMASCHI KHOURY COPELLO
353;651;24;453;BOLLAND VIRIATO VAILATI
[424, 428, 406, 405];[1111, 945, 946, 1111];-1;-1;NATURALIDADE
448;836;24;266;SANANDUVA-RS
498;529;29;422;C.NAS=30 LV=92 FL=227
[524, 525, 505, 504];[1111, 966, 966, 1111];-1;-1;DOC ORIGEM
546;815;29;290;NOVA MÓDICA-MG
[628, 628, 606, 607];[1110, 1069, 1070, 1115];-1;-1;CPF
602;819;24;224;612.361.711-79
667;986;12;134;SANANDUVA-RS
[724, 729, 712, 706];[758, 484, 485, 760];-1;-1;ASSINATURA DO DIRETOR
[769, 773, 746, 746];[753, 469, 469, 754];-1;-1;LEI Nº7 116 DE 29/08/83
710;195;22;72;3 VIA
459;231;25;159;28/03/1992
[435, 440, 418, 415];[371, 126, 127, 371];-1;-1;DATA DE NASCIMENTO
115;234;22;150;29/02/2016
[137, 142, 119, 118];[525, 403, 402, 527];-1;-1;EXPEDIÇÃO
[97, 101, 119, 119];[527, 434, 435, 528];-1;-1;DATA DE
700;1019;23;87;NH 54
