left;top;width;height;transcription
[596, 226, 226, 598];[507, 504, 523, 524];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
542;476;116;15;04.176.656-8
[757, 684, 684, 759];[491, 489, 477, 476];-1;-1;REGISTRO
[757, 707, 708, 758];[461, 460, 473, 473];-1;-1;GERAL
[757, 712, 713, 757];[421, 419, 435, 434];-1;-1;NOME
425;430;252;20;TIFFANY KARIN RANVAUD
437;381;241;14;RIBALDO MECCHI TIVERON
[757, 689, 690, 757];[366, 366, 381, 380];-1;-1;FILIAÇÃO
520;326;219;20;KOGAN SHINDO TESIN
568;294;111;16;NASCIMENTO
[755, 644, 644, 755];[275, 274, 289, 289];-1;-1;NATURALIDADE
494;257;262;17;SENADOR JOSÉ BENTO-MG
[757, 659, 659, 757];[211, 210, 194, 194];-1;-1;DOC ORIGEM
[757, 728, 728, 757];[134, 133, 120, 120];-1;-1;CPF
481;202;161;17;JOÃO PESSOA-PB
397;174;243;15;CMC= PERI MIRIM-MA ,SEDE
385;146;256;15;C.NAS=398 LV=267 FL=195
583;121;135;14;421.855.932-50
[511, 314, 314, 511];[37, 34, 50, 51];-1;-1;LEI Nº7 116 DE 29/08/83
[503, 318, 319, 504];[59, 57, 70, 70];-1;-1;ASSINATURA DO DIRETOR
227;87;195;11;RHUANN PRYSCILLA KAWACHI
[259, 95, 95, 261];[288, 286, 273, 273];-1;-1;DATA DE NASCIMENTO
208;470;96;20;10/01/2004
[391, 308, 308, 391];[458, 458, 475, 473];-1;-1;EXPEDIÇÃO
[391, 328, 329, 390];[489, 489, 475, 474];-1;-1;DATA DE
191;254;114;18;17/04/2002
