left;top;width;height;transcription
[600, 227, 227, 601];[541, 535, 514, 521];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
511;485;145;19;53.300.337-4
[760, 694, 694, 761];[483, 482, 495, 497];-1;-1;REGISTRO
[762, 716, 716, 765];[470, 469, 479, 481];-1;-1;GERAL
[762, 719, 719, 763];[440, 439, 452, 454];-1;-1;NOME
370;418;365;19;ARAVECHIA CAGNANI MURE
[763, 700, 700, 764];[387, 387, 372, 374];-1;-1;FILIAÇÃO
421;353;315;19;HEDER BOTAS STEVAN
404;317;335;20;GHISLOTI KURY NEURY
[765, 655, 656, 765];[266, 265, 279, 278];-1;-1;NATURALIDADE
596;248;142;22;MARABÁ-PA
[766, 674, 674, 766];[199, 197, 211, 211];-1;-1;DOC ORIGEM
322;209;315;19;C.NAS=113 LV=97 FL=134
640;177;101;24;CANTÁ-RR
540;147;159;16;130.365.458-08
[767, 740, 739, 767];[131, 131, 143, 143];-1;-1;CPF
683;90;58;15;NH 18
[518, 323, 324, 517];[49, 45, 60, 63];-1;-1;LEI Nº7 116 DE 29/08/83
386;96;165;9;STRAZZA AMSTALDEN PIHA
[516, 338, 338, 516];[77, 73, 86, 89];-1;-1;ASSINATURA DO DIRETOR
125;80;49;15;9 VIA
145;240;104;15;13/12/1975
[253, 94, 94, 254];[273, 271, 257, 259];-1;-1;DATA DE NASCIMENTO
142;481;106;17;07/10/1992
[363, 308, 307, 362];[479, 478, 491, 493];-1;-1;DATA DE
[363, 284, 284, 363];[462, 461, 477, 477];-1;-1;EXPEDIÇÃO
