left;top;width;height;transcription
[279, 740, 739, 279];[50, 59, 80, 73];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[89, 175, 175, 88];[88, 89, 104, 103];-1;-1;REGISTRO
[88, 145, 143, 87];[120, 119, 105, 105];-1;-1;GERAL
183;94;146;18;83.811.456-8
152;156;164;19;HEISE JULES
[89, 138, 138, 88];[175, 177, 162, 161];-1;-1;NOME
[86, 163, 162, 86];[240, 241, 221, 221];-1;-1;FILIAÇÃO
89;246;351;20;RUDA DULCINEIA YAKUW
89;297;356;27;ZAGHETTO SIRQUEIRA P
[85, 217, 216, 84];[351, 354, 339, 335];-1;-1;NATURALIDADE
89;364;204;20;ARAIOSES-MA
[82, 201, 201, 82];[422, 424, 438, 438];-1;-1;DOC ORIGEM
86;447;132;19;PAINS-MG
152;505;197;20;700.357.081-58
[80, 117, 117, 80];[525, 526, 509, 507];-1;-1;CPF
211;417;410;23;C.NAS=109 LV=366 FL=241
[395, 613, 613, 394];[591, 594, 577, 576];-1;-1;ASSINATURA DO DIRETOR
761;566;62;19;9 VIA
775;375;123;19;31/12/1982
[730, 922, 921, 729];[344, 348, 364, 361];-1;-1;DATA DE NASCIMENTO
780;105;117;18;09/03/1995
[575, 650, 650, 576];[109, 111, 96, 95];-1;-1;DATA DE
[576, 675, 675, 575];[126, 127, 111, 110];-1;-1;EXPEDIÇÃO
369;527;298;20;CINOTI MARIZA TAJIR
