left;top;width;height;transcription
[540, 532, 511, 518];[234, 631, 631, 232];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
475;150;16;125;55.477.549-9
[497, 495, 482, 483];[64, 140, 140, 63];-1;-1;REGISTRO
[467, 466, 479, 479];[64, 115, 115, 64];-1;-1;GERAL
[448, 448, 434, 435];[63, 113, 111, 63];-1;-1;NOME
408;63;23;435;MANCUSO SCHAPIRA DELARMELINO
[378, 377, 360, 363];[63, 133, 133, 63];-1;-1;FILIAÇÃO
339;58;18;331;ANTONELO FADIL TESOLIN
299;56;16;263;CURTI BUI BRASILIENSE
[271, 269, 254, 257];[59, 183, 182, 59];-1;-1;NATURALIDADE
228;57;15;167;MONTE AZUL-MG
[197, 196, 182, 183];[60, 162, 162, 59];-1;-1;DOC ORIGEM
187;168;19;244;C.NAS=12 LV=464 FL=172
155;51;15;148;ARAPOEMA-TO
119;96;14;135;692.694.518-79
[123, 122, 109, 110];[53, 86, 82, 50];-1;-1;CPF
46;42;14;52;NH 87
[35, 34, 19, 17];[324, 535, 534, 324];-1;-1;LEI Nº7 116 DE 29/08/83
73;290;8;161;TSENG SALCIOTTO RABELLO
[62, 62, 50, 49];[328, 518, 518, 325];-1;-1;ASSINATURA DO DIRETOR
226;579;14;89;01/04/1956
[266, 265, 252, 253];[611, 776, 775, 610];-1;-1;DATA DE NASCIMENTO
470;582;15;95;14/09/1973
[472, 472, 457, 457];[495, 575, 575, 495];-1;-1;EXPEDIÇÃO
[487, 487, 475, 474];[495, 552, 552, 495];-1;-1;DATA DE
49;666;14;46;6 VIA
