left;top;width;height;transcription
[426, 423, 409, 412];[178, 460, 460, 176];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
381;115;12;92;21.695.642-0
331;50;12;267;SICHIERI MISIARA CHEAVEGATTI
[360, 360, 350, 350];[62, 94, 94, 62];-1;-1;NOME
[393, 393, 384, 385];[62, 111, 112, 62];-1;-1;REGISTRO
[383, 374, 373, 382];[62, 62, 97, 96];-1;-1;GERAL
282;54;12;198;GIOVINAZZO ALI JANISSE
257;55;12;242;GAROFANO BORTOLI ZUCKER
[311, 310, 299, 299];[62, 110, 109, 62];-1;-1;FILIAÇÃO
[236, 235, 225, 226];[62, 144, 143, 61];-1;-1;NATURALIDADE
205;54;17;177;GRAMADO XAVIER-RS
188;129;11;182;C.NAS=376 LV=195 FL=64
161;54;12;114;PLANALTO-SP
133;84;12;110;684.448.403-86
83;55;12;43;NH 51
[134, 133, 122, 124];[62, 82, 82, 61];-1;-1;CPF
[185, 184, 175, 175];[62, 130, 130, 62];-1;-1;DOC ORIGEM
96;196;9;197;PECCIN CRISTANTE BERENGUER
[81, 80, 89, 89];[242, 377, 374, 244];-1;-1;ASSINATURA DO DIRETOR
[57, 57, 69, 71, 57];[247, 389, 388, 242, 242];-1;-1;LEI Nº7 116 DE 29/08/83
82;480;12;38;2 VIA
207;421;12;80;10/06/1965
[233, 232, 222, 223];[444, 563, 562, 444];-1;-1;DATA DE NASCIMENTO
380;418;12;79;23/10/2001
[391, 391, 381, 381];[360, 402, 402, 360];-1;-1;DATA DE
[370, 370, 380, 381];[360, 420, 418, 359];-1;-1;EXPEDIÇÃO
