left;top;width;height;transcription
[281, 746, 746, 280];[61, 63, 41, 38];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[88, 172, 171, 87];[103, 104, 91, 91];-1;-1;REGISTRO
[88, 144, 143, 87];[122, 122, 109, 109];-1;-1;GERAL
[89, 140, 140, 88];[156, 157, 142, 143];-1;-1;NOME
202;94;125;16;81.240.717-9
701;96;114;16;02/04/1972
[581, 675, 675, 580];[124, 124, 107, 108];-1;-1;EXPEDIÇÃO
[580, 647, 646, 580];[91, 91, 106, 105];-1;-1;DATA DE
[718, 912, 911, 717];[352, 353, 339, 339];-1;-1;DATA DE NASCIMENTO
702;368;114;16;04/05/2010
801;564;54;16;5 VIA
[392, 629, 629, 390];[608, 610, 592, 589];-1;-1;LEI Nº7 116 DE 29/08/83
311;537;237;12;MAGDALON LAPAZ DEPERON
[390, 611, 611, 391];[574, 575, 560, 560];-1;-1;ASSINATURA DO DIRETOR
105;561;67;18;NH 24
[89, 122, 122, 87];[511, 511, 497, 498];-1;-1;CPF
153;483;164;19;440.275.937-40
[87, 200, 200, 88];[431, 431, 416, 416];-1;-1;DOC ORIGEM
[87, 221, 221, 86];[352, 353, 337, 338];-1;-1;NATURALIDADE
[87, 166, 166, 86];[236, 236, 219, 219];-1;-1;FILIAÇÃO
102;172;379;18;BARSANTI BERSANETE ZOCCAL
100;249;357;18;SEPULVEDA JUREMA HYLTON
103;288;319;18;TSUTOMU BANHO SABARA
100;366;338;16;NOVA ALVORADA DO SUL-MS
227;405;307;18;C.NAS=194 LV=487 FL=446
104;445;188;18;CASTANHAL-PA
