left;top;width;height;transcription
265;601;431;22;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
623;556;166;20;98.890.642-9
788;561;87;15;REGISTRO
820;545;55;15;GERAL
824;507;53;15;NOME
548;477;332;23;SILLI BENETTON SOJA
797;424;80;17;FILIAÇÃO
582;353;301;19;MARCATTI ROSCHE VIV
[878, 749, 748, 878];[317, 321, 304, 301];-1;-1;NATURALIDADE
705;271;177;20;BATALHA-AL
[876, 765, 764, 877];[235, 236, 222, 220];-1;-1;DOC ORIGEM
421;231;346;20;C.NAS=461 LV=282 FL=33
776;188;106;18;IAPU-MG
[877, 843, 844, 877];[151, 151, 137, 137];-1;-1;CPF
664;148;173;20;561.299.197-51
809;106;76;9;ESTRELA-RS
749;65;64;21;NH 15
385;92;281;15;MATSUYAMA ODININO ZOCA
[601, 385, 385, 600];[74, 76, 60, 59];-1;-1;ASSINATURA DO DIRETOR
[595, 373, 374, 595];[41, 46, 24, 23];-1;-1;LEI Nº7 116 DE 29/08/83
171;66;57;23;1 VIA
201;275;124;18;20/12/1969
[295, 103, 103, 297];[322, 321, 306, 307];-1;-1;DATA DE NASCIMENTO
197;564;124;18;09/09/1966
[420, 349, 349, 420];[581, 582, 566, 566];-1;-1;DATA DE
[420, 324, 324, 420];[550, 549, 565, 565];-1;-1;EXPEDIÇÃO
358;146;176;24;66491/2600
