left;top;width;height;transcription
[541, 535, 514, 521];[212, 585, 585, 211];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
485;155;19;146;28.087.263-4
[483, 482, 495, 497];[52, 118, 118, 51];-1;-1;REGISTRO
[470, 469, 479, 481];[50, 96, 96, 47];-1;-1;GERAL
[440, 439, 452, 454];[50, 93, 93, 49];-1;-1;NOME
418;77;19;366;VERILLO SELMIKAITIS ELIDA
[387, 387, 372, 374];[49, 112, 112, 48];-1;-1;FILIAÇÃO
352;75;20;331;GIANNONI BAQUE HAKA
317;74;20;396;BILLAR ANECI MASCHERPA
[266, 265, 279, 278];[47, 157, 156, 47];-1;-1;NATURALIDADE
248;74;16;108;COTIA-SP
[199, 197, 211, 211];[46, 138, 138, 46];-1;-1;DOC ORIGEM
209;175;19;313;C.NAS=59 LV=491 FL=181
177;71;23;124;HUMAITÁ-RS
146;111;17;161;959.273.476-30
[131, 131, 143, 143];[45, 72, 73, 45];-1;-1;CPF
90;71;15;58;NH 16
[49, 45, 60, 63];[294, 489, 488, 295];-1;-1;LEI Nº7 116 DE 29/08/83
96;261;9;166;MASATOSHI PIERRO COUTO
[77, 73, 86, 89];[296, 474, 474, 296];-1;-1;ASSINATURA DO DIRETOR
80;639;15;48;7 VIA
240;561;15;106;29/01/2009
[273, 271, 257, 259];[559, 718, 718, 558];-1;-1;DATA DE NASCIMENTO
482;564;16;106;31/08/1989
[479, 478, 491, 493];[449, 504, 505, 450];-1;-1;DATA DE
[462, 461, 477, 477];[449, 528, 528, 449];-1;-1;EXPEDIÇÃO
