left;top;width;height;transcription
[302, 758, 758, 304];[82, 89, 68, 62];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
239;103;137;18;53.874.986-6
[114, 207, 207, 114];[112, 114, 99, 98];-1;-1;REGISTRO
[113, 175, 175, 114];[129, 129, 114, 113];-1;-1;GERAL
[113, 167, 167, 111];[164, 164, 150, 149];-1;-1;NOME
114;179;591;20;SCHLICKMANN MOJZESZOWICZ MAYUME
[112, 197, 197, 112];[241, 243, 228, 225];-1;-1;FILIAÇÃO
114;255;421;20;CAZAROTO TAVELINI ANGULO
114;295;408;20;MAURICE DULCIANE KARINE
[111, 251, 251, 111];[356, 359, 343, 341];-1;-1;NATURALIDADE
112;372;185;19;CARACOL-MS
[111, 232, 232, 110];[435, 437, 420, 419];-1;-1;DOC ORIGEM
114;449;389;22;C.NAS=447 LV=192 FL=355
[112, 149, 150, 110];[515, 515, 499, 499];-1;-1;CPF
104;530;114;16;SÃO JORGE-RS
187;490;163;20;657.711.230-48
[405, 636, 636, 406];[593, 595, 580, 577];-1;-1;ASSINATURA DO DIRETOR
[409, 650, 650, 410];[625, 629, 608, 607];-1;-1;LEI Nº7 116 DE 29/08/83
755;574;64;16;NH 60
[599, 671, 670, 596, 596];[120, 121, 105, 105, 119];-1;-1;DATA DE
[595, 695, 695, 594];[134, 136, 119, 120];-1;-1;EXPEDIÇÃO
733;111;112;16;19/09/1978
757;382;112;16;15/08/1969
[730, 932, 931, 730];[366, 367, 352, 350];-1;-1;DATA DE NASCIMENTO
