left;top;width;height;transcription
[280, 746, 749, 280];[35, 24, 48, 61];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
219;75;176;22;65.521.890-7
[93, 177, 177, 93];[96, 95, 109, 110];-1;-1;REGISTRO
[93, 152, 152, 93];[129, 129, 115, 115];-1;-1;GERAL
[94, 149, 147, 93];[165, 165, 149, 151];-1;-1;NOME
123;151;708;28;MUHRINGER SCHICHVARGER GRAEL
123;236;533;27;CIAMPONE KASSIA ARNOSTI
123;277;387;27;OLIARI BAGNARA SO
127;369;116;26;UBÁ-MG
253;406;395;23;C.NAS=485 LV=59 FL=242
127;446;220;28;CABREÚVA-SP
183;492;212;23;543.253.060-05
133;580;76;20;NH 82
[104, 138, 138, 103];[528, 527, 543, 545];-1;-1;CPF
[102, 217, 217, 101];[443, 440, 456, 459];-1;-1;DOC ORIGEM
[100, 235, 235, 98];[358, 356, 371, 375];-1;-1;NATURALIDADE
329;554;327;18;GREICY TAKITANE PAMELA
[409, 631, 628, 409];[600, 595, 579, 585];-1;-1;ASSINATURA DO DIRETOR
[409, 647, 647, 408];[638, 630, 611, 616];-1;-1;LEI Nº7 116 DE 29/08/83
829;565;68;19;4 VIA
726;358;141;20;24/09/1997
[731, 928, 928, 732];[341, 337, 353, 359];-1;-1;DATA DE NASCIMENTO
720;64;149;22;27/01/1987
[588, 656, 656, 587];[98, 97, 81, 83];-1;-1;DATA DE
[588, 686, 684, 587];[118, 116, 97, 98];-1;-1;EXPEDIÇÃO
[95, 175, 175, 94];[231, 230, 250, 251];-1;-1;FILIAÇÃO
