left;top;width;height;transcription
293;61;464;23;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
254;93;168;21;65.445.569-7
103;95;87;17;REGISTRO
102;114;57;17;GERAL
101;160;55;18;NOME
101;219;81;20;FILIAÇÃO
109;244;290;26;MALAMAN IRIA H
106;287;276;23;TOKIO MARCATTI
101;336;136;19;NATURALIDADE
106;362;211;22;CAPUTIRA-MG
102;425;115;17;DOC ORIGEM
98;515;35;19;CPF
152;514;188;20;677.556.542-90
178;146;428;19;GOTARDELO RONCHI CAMBRIA
104;448;337;22;C.NAS=190 LV=16 FL=316
104;478;157;16;CORRENTE-PI
[408, 628, 628, 407];[597, 600, 585, 584];-1;-1;ASSINATURA DO DIRETOR
[400, 646, 646, 400];[629, 630, 611, 610];-1;-1;LEI Nº7 116 DE 29/08/83
758;96;114;16;03/04/1968
[597, 675, 672, 597];[98, 99, 115, 114];-1;-1;DATA DE
[600, 698, 696, 597];[132, 131, 114, 115];-1;-1;EXPEDIÇÃO
[914, 718, 720, 916];[342, 343, 360, 358];-1;-1;DATA DE NASCIMENTO
758;367;106;16;26/04/2000
