left;top;width;height;transcription
[242, 613, 613, 240];[16, 22, 41, 36];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[89, 158, 156, 90];[55, 56, 68, 68];-1;-1;REGISTRO
[88, 132, 133, 90];[83, 84, 70, 69];-1;-1;GERAL
164;55;125;16;09.425.874-0
[481, 536, 535, 480];[58, 61, 72, 71];-1;-1;DATA DE
[481, 559, 558, 481];[86, 87, 73, 73];-1;-1;EXPEDIÇÃO
563;59;99;15;02/05/1955
[133, 88, 88, 132];[101, 99, 113, 114];-1;-1;NOME
85;121;259;16;KAWAICHI PETTY ODAN
[87, 150, 151, 87];[163, 165, 180, 179];-1;-1;FILIAÇÃO
82;186;237;15;WAKIM FABIANI UTSUMI
83;220;363;16;TRIVELLATO USTRA PAULIELLO
[86, 195, 194, 87];[263, 266, 279, 278];-1;-1;NATURALIDADE
82;285;131;15;MURITIBA-BA
[86, 176, 176, 85];[333, 334, 347, 345];-1;-1;DOC ORIGEM
83;348;199;19;SÃO DOMINGOS-SE
180;320;282;16;C.NAS=90 LV=218 FL=389
[86, 113, 112, 83];[399, 401, 414, 412];-1;-1;CPF
80;451;55;15;NH 36
261;443;283;19;CAPPELASSO ROISIN DEDECCA
[323, 501, 500, 323];[476, 479, 465, 464];-1;-1;ASSINATURA DO DIRETOR
[323, 513, 514, 322];[506, 508, 493, 489];-1;-1;LEI Nº7 116 DE 29/08/83
636;458;52;15;4 VIA
562;292;96;14;24/07/2020
[588, 745, 745, 589];[270, 272, 287, 285];-1;-1;DATA DE NASCIMENTO
