left;top;width;height;transcription
[748, 280, 279, 749];[623, 616, 596, 600];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
699;562;145;19;50.356.508-8
[889, 942, 943, 889];[521, 521, 507, 507];-1;-1;NOME
[940, 856, 856, 941];[573, 572, 559, 559];-1;-1;REGISTRO
[941, 882, 882, 940];[543, 542, 554, 556];-1;-1;GERAL
542;484;401;20;LOSCALZO TESTONE MAYSA
[943, 863, 863, 944];[444, 445, 429, 429];-1;-1;FILIAÇÃO
571;408;375;20;TESTASICCA COURI NEEFF
671;369;274;20;MAIDY MEGA XENIA
[944, 809, 809, 945];[331, 329, 315, 317];-1;-1;NATURALIDADE
825;296;122;23;JACUÍ-MG
491;254;330;20;C.NAS=62 LV=28 FL=410
487;217;458;25;BRASILÂNDIA DO TOCANTINS-TO
722;178;173;19;312.681.933-80
[945, 911, 911, 945];[172, 171, 157, 157];-1;-1;CPF
883;103;64;16;NH 88
408;115;314;15;TIKAMI BELINGIERI MARRAIANA
[642, 419, 421, 643];[92, 88, 102, 106];-1;-1;ASSINATURA DO DIRETOR
[644, 404, 404, 644];[75, 72, 55, 57];-1;-1;LEI Nº7 116 DE 29/08/83
184;94;58;18;3 VIA
[307, 112, 112, 308];[325, 324, 308, 312];-1;-1;DATA DE NASCIMENTO
[831, 947, 947, 830];[250, 252, 238, 237];-1;-1;DOC ORIGEM
217;558;121;18;02/04/1981
[442, 375, 376, 443];[569, 569, 555, 557];-1;-1;DATA DE
[444, 347, 348, 445];[553, 552, 536, 536];-1;-1;EXPEDIÇÃO
197;286;141;21;22/08/1987
