left;top;width;height;transcription
[611, 586, 592, 614];[281, 282, 756, 752];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
549;214;18;135;25.209.967-9
[561, 561, 545, 545];[91, 176, 176, 92];-1;-1;REGISTRO
[527, 528, 544, 544];[91, 152, 149, 91];-1;-1;GERAL
[508, 507, 494, 493];[94, 146, 146, 93];-1;-1;NOME
471;117;19;431;BOUSKELA MORISHIGUE SEITHI
[430, 432, 415, 415];[96, 174, 173, 93];-1;-1;FILIAÇÃO
391;115;18;314;JORGE EDILAR BRUFATO
353;118;22;407;YAGUESHITA IURY KANASIRO
273;122;18;224;PEDRAS ALTAS-RS
[313, 314, 299, 300];[97, 232, 232, 97];-1;-1;NATURALIDADE
[303, 304, 321, 319];[733, 929, 928, 732];-1;-1;DATA DE NASCIMENTO
279;727;16;106;31/01/1958
237;248;16;294;C.NAS=409 LV=444 FL=177
197;125;16;146;RIO TINTO-PB
[219, 221, 235, 234];[101, 215, 215, 101];-1;-1;DOC ORIGEM
157;179;16;159;795.486.901-60
[155, 155, 141, 140];[102, 136, 136, 103];-1;-1;CPF
79;127;16;60;NH 40
[41, 43, 61, 60];[412, 651, 650, 411];-1;-1;LEI Nº7 116 DE 29/08/83
102;330;12;275;FUGAGNOLLI VIAL KASHIWAGURA
[76, 78, 91, 90];[412, 633, 632, 411];-1;-1;ASSINATURA DO DIRETOR
85;833;15;51;5 VIA
557;718;16;107;05/06/2015
[531, 531, 549, 546];[588, 683, 683, 587];-1;-1;EXPEDIÇÃO
[565, 564, 549, 550];[656, 586, 588, 655];-1;-1;DATA DE
