left;top;width;height;transcription
[258, 730, 729, 255];[73, 70, 48, 55];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
170;88;132;16;91.322.054-1
[63, 150, 150, 61];[113, 112, 100, 99];-1;-1;REGISTRO
[63, 122, 121, 64];[131, 132, 116, 116];-1;-1;GERAL
[64, 118, 117, 64];[164, 164, 149, 151];-1;-1;NOME
[66, 145, 144, 63];[243, 242, 224, 227];-1;-1;FILIAÇÃO
67;237;288;19;WEDER FOZ SANCHEZ
68;276;405;19;COIADO FRACAROLI FERRINHA
[68, 204, 203, 65];[358, 358, 341, 343];-1;-1;NATURALIDADE
72;357;273;16;FUNAI CHEADI PACIELLO
198;393;309;19;C.NAS=234 LV=50 FL=190
[67, 183, 182, 66];[436, 437, 422, 423];-1;-1;DOC ORIGEM
69;427;335;23;ÁLVARO DE CARVALHO-SP
[67, 102, 102, 67];[501, 501, 518, 516];-1;-1;CPF
331;546;175;11;FRIEDRICH KERTON TING
72;551;64;18;NH 83
[375, 601, 600, 374];[568, 567, 582, 585];-1;-1;ASSINATURA DO DIRETOR
[376, 621, 621, 375];[618, 615, 598, 599];-1;-1;LEI Nº7 116 DE 29/08/83
682;353;105;16;30/09/1983
[909, 708, 708, 909];[336, 338, 354, 352];-1;-1;DATA DE NASCIMENTO
682;84;105;16;31/08/1968
[567, 636, 636, 568];[94, 93, 110, 110];-1;-1;DATA DE
[567, 668, 667, 566];[127, 127, 111, 111];-1;-1;EXPEDIÇÃO
790;548;55;16;9 VIA
69;160;379;20;CARLINDO RAMOS HORIUTI
