left;top;width;height;transcription
759;62;70;19;NH 02
[547, 323, 321, 547];[10, 16, 35, 30];-1;-1;LEI Nº7 116 DE 29/08/83
313;76;308;16;RUGINSK ADELINA TAIANA
[548, 340, 340, 548];[48, 51, 68, 63];-1;-1;ASSINATURA DO DIRETOR
607;146;175;19;974.880.018-00
[826, 794, 794, 826];[115, 117, 133, 130];-1;-1;CPF
586;187;244;20;BARRO ALTO-BA
[827, 721, 720, 827];[216, 221, 206, 201];-1;-1;DOC ORIGEM
355;237;362;20;C.NAS=106 LV=474 FL=279
563;276;270;20;VALE DO ANARI-RO
[828, 703, 703, 830];[300, 303, 290, 287];-1;-1;NATURALIDADE
410;359;427;24;MEKARU BENITO KOZAKA
159;401;677;26;PIETROFORTE ESTORNIOLO REDIGOLO
432;477;402;25;MILERIS BINNIE SCHENKEL
598;563;146;18;23.828.021-4
142;571;134;19;01/05/1974
114;73;58;18;5 VIA
148;285;124;19;25/09/2002
[831, 756, 757, 830];[424, 426, 411, 408];-1;-1;FILIAÇÃO
[833, 781, 783, 834];[505, 507, 492, 491];-1;-1;NOME
[833, 778, 779, 833];[526, 528, 542, 541];-1;-1;GERAL
[832, 753, 752, 833];[561, 562, 548, 546];-1;-1;REGISTRO
[660, 230, 231, 659];[592, 598, 617, 609];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[243, 65, 65, 243];[307, 312, 298, 293];-1;-1;DATA DE NASCIMENTO
[374, 283, 283, 377];[535, 537, 555, 550];-1;-1;EXPEDIÇÃO
[376, 307, 307, 375];[569, 571, 556, 555];-1;-1;DATA DE
