left;top;width;height;transcription
[737, 278, 277, 738];[616, 602, 585, 597];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
681;555;155;20;01.143.015-1
[946, 861, 861, 947];[579, 579, 564, 565];-1;-1;REGISTRO
[946, 886, 890, 946];[548, 546, 561, 562];-1;-1;GERAL
[949, 894, 895, 948];[530, 527, 511, 515];-1;-1;NOME
389;474;547;26;ANCELLONI NUBIA TERAMOTO
[949, 869, 870, 949];[453, 450, 434, 435];-1;-1;FILIAÇÃO
466;397;469;26;VARJAO BEHLAU PETITTO
473;359;464;29;EVORA CARMES HELFRICH
[952, 816, 815, 949];[337, 332, 317, 321];-1;-1;NATURALIDADE
[951, 837, 837, 951];[258, 257, 240, 243];-1;-1;DOC ORIGEM
[949, 917, 918, 951];[180, 178, 162, 164];-1;-1;CPF
866;101;72;19;NH 71
691;177;200;20;031.149.340-80
725;217;214;20;ERNESTINA-RS
742;291;193;29;LAGOÃO-RS
[628, 392, 393, 632];[68, 60, 42, 49];-1;-1;LEI Nº7 116 DE 29/08/83
387;104;283;14;PELICER ADEMAR TAMBORIM
[630, 413, 414, 628];[84, 75, 92, 98];-1;-1;ASSINATURA DO DIRETOR
179;81;59;18;2 VIA
194;278;138;20;24/03/1991
[322, 126, 128, 322];[318, 312, 297, 303];-1;-1;DATA DE NASCIMENTO
394;251;419;24;C.NAS=485 LV=372 FL=155
[382, 456, 456, 384];[565, 568, 553, 550];-1;-1;DATA DE
[456, 360, 360, 456];[535, 531, 550, 553];-1;-1;EXPEDIÇÃO
198;543;137;20;15/11/1991
