left;top;width;height;transcription
[540, 532, 511, 518];[234, 631, 631, 232];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
475;150;16;125;39.205.145-0
[497, 495, 482, 483];[64, 140, 140, 63];-1;-1;REGISTRO
[467, 466, 479, 479];[64, 115, 115, 64];-1;-1;GERAL
[448, 448, 434, 435];[63, 113, 111, 63];-1;-1;NOME
408;63;23;371;MONZU CECARELLI JACKELINE
[378, 377, 360, 363];[63, 133, 133, 63];-1;-1;FILIAÇÃO
339;59;18;316;PARAENSE CATISTI ADJA
299;56;16;222;FASSIN DUSO ILANA
[271, 269, 254, 257];[59, 183, 182, 59];-1;-1;NATURALIDADE
228;57;19;188;JOÃO ALFREDO-PE
[197, 196, 182, 183];[60, 162, 162, 59];-1;-1;DOC ORIGEM
187;168;19;244;C.NAS=24 LV=137 FL=489
155;51;15;153;NATIVIDADE-TO
119;96;14;135;418.294.482-85
[123, 122, 109, 110];[53, 86, 82, 50];-1;-1;CPF
46;42;14;51;NH 21
[35, 34, 19, 17];[324, 535, 534, 324];-1;-1;LEI Nº7 116 DE 29/08/83
73;290;8;147;ALBIERO PARISI GOLFETTI
[62, 62, 50, 49];[328, 518, 518, 325];-1;-1;ASSINATURA DO DIRETOR
226;579;14;89;22/05/1956
[266, 265, 252, 253];[611, 776, 775, 610];-1;-1;DATA DE NASCIMENTO
470;582;15;95;18/09/1982
[472, 472, 457, 457];[495, 575, 575, 495];-1;-1;EXPEDIÇÃO
[487, 487, 475, 474];[495, 552, 552, 495];-1;-1;DATA DE
49;666;14;46;5 VIA
