left;top;width;height;transcription
[61, 72, 54, 44];[596, 230, 229, 596];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
77;545;18;137;39.891.943-4
[91, 93, 81, 80];[748, 682, 683, 751];-1;-1;REGISTRO
[106, 108, 96, 95];[749, 704, 705, 750];-1;-1;GERAL
[136, 137, 126, 125];[751, 708, 708, 751];-1;-1;NOME
141;384;24;377;POLEZEL DISCOLA PILIPCZ
[204, 204, 190, 191];[752, 690, 690, 753];-1;-1;FILIAÇÃO
209;336;20;426;MISSAWA FRUNGILLO DOUTEL
241;429;19;336;SANTOLIM TORGA ABON
307;543;18;222;CONSTANTINA-RS
[290, 293, 305, 302];[755, 648, 648, 755];-1;-1;NATURALIDADE
[368, 370, 357, 357];[756, 665, 666, 758];-1;-1;DOC ORIGEM
370;570;24;197;CUPARAQUE-MG
409;564;19;163;929.093.550-20
[438, 437, 426, 426];[758, 731, 731, 759];-1;-1;CPF
474;699;18;68;NH 85
[529, 534, 518, 515];[519, 331, 329, 520];-1;-1;LEI Nº7 116 DE 29/08/83
466;328;14;254;AREIAS CROCCI SAMANTA
[499, 504, 491, 487];[518, 344, 345, 519];-1;-1;ASSINATURA DO DIRETOR
488;155;16;56;4 VIA
314;171;21;112;16/11/1956
[303, 308, 321, 317];[257, 105, 105, 258];-1;-1;DATA DE NASCIMENTO
88;163;18;116;05/07/1979
[89, 91, 103, 101];[360, 303, 303, 361];-1;-1;DATA DE
[118, 120, 105, 104];[360, 283, 282, 361];-1;-1;EXPEDIÇÃO
345;356;19;309;C.NAS=175 LV=329 FL=85
