left;top;width;height;transcription
[51, 54, 71, 71];[626, 257, 257, 627];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
99;594;15;114;08.803.690-1
166;428;16;360;SCUDELLER IORIATTI SERVULO
[135, 136, 150, 148];[779, 737, 737, 782];-1;-1;NOME
[91, 92, 105, 104];[780, 713, 713, 782];-1;-1;REGISTRO
[118, 120, 107, 106];[782, 733, 734, 781];-1;-1;GERAL
[202, 202, 217, 216];[780, 716, 716, 780];-1;-1;FILIAÇÃO
267;552;15;235;THAMY REALE ROMEO
[301, 302, 315, 313];[781, 671, 672, 780];-1;-1;NATURALIDADE
330;623;15;164;PORTO FELIZ-SP
[368, 370, 381, 381];[779, 690, 690, 779];-1;-1;DOC ORIGEM
397;648;15;139;COIMBRA-MG
[437, 437, 450, 451];[780, 751, 755, 782];-1;-1;CPF
364;437;15;253;C.NAS=373 LV=434 FL=231
478;379;9;194;ANNELIZE MARDOQUEU BADARI
[497, 509, 510, 496];[362, 361, 540, 538];-1;-1;ASSINATURA DO DIRETOR
[520, 523, 540, 537];[540, 345, 345, 541];-1;-1;LEI Nº7 116 DE 29/08/83
497;734;15;54;NH 33
333;208;15;98;28/04/2014
[302, 304, 317, 316];[274, 118, 119, 275];-1;-1;DATA DE NASCIMENTO
495;174;16;51;1 VIA
[93, 94, 105, 106];[386, 332, 331, 385];-1;-1;DATA DE
[121, 120, 107, 107];[385, 308, 309, 385];-1;-1;EXPEDIÇÃO
98;210;15;98;26/10/1980
