left;top;width;height;transcription
[279, 740, 739, 279];[50, 59, 80, 73];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[89, 175, 175, 88];[88, 89, 104, 103];-1;-1;REGISTRO
[88, 145, 143, 87];[120, 119, 105, 105];-1;-1;GERAL
183;94;146;18;83.345.767-6
152;156;189;19;BERTOLOTTI A
[89, 138, 138, 88];[175, 177, 162, 161];-1;-1;NOME
[86, 163, 162, 86];[240, 241, 221, 221];-1;-1;FILIAÇÃO
89;246;351;20;BRAMBILA GHOBAR PIER
91;303;386;23;MUSSELMAN CHARRY KAK
[85, 217, 216, 84];[351, 354, 339, 335];-1;-1;NATURALIDADE
90;364;155;20;SULINA-PR
[82, 201, 201, 82];[422, 424, 438, 438];-1;-1;DOC ORIGEM
86;442;130;24;IRECÊ-BA
150;505;199;20;497.974.029-40
[80, 117, 117, 80];[525, 526, 509, 507];-1;-1;CPF
211;417;395;23;C.NAS=153 LV=32 FL=299
[395, 613, 613, 394];[591, 594, 577, 576];-1;-1;ASSINATURA DO DIRETOR
761;566;62;19;6 VIA
776;375;122;19;16/02/2002
[730, 922, 921, 729];[344, 348, 364, 361];-1;-1;DATA DE NASCIMENTO
780;105;116;18;08/07/1984
[575, 650, 650, 576];[109, 111, 96, 95];-1;-1;DATA DE
[576, 675, 675, 575];[126, 127, 111, 110];-1;-1;EXPEDIÇÃO
370;527;325;20;BOLGHERONI MENDINA
