left;top;width;height;transcription
[98, 96, 118, 123];[761, 313, 312, 760];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
146;684;22;175;79.947.341-8
235;661;20;294;VERNA ECA BADAWI
318;607;18;346;MAHFUZ FUZINELLI BEHNING
361;570;19;379;KYU SCATAMBULO LUZETTI
442;694;18;257;CARAGUATATUBA-SP
482;538;19;293;C.NAS=55 LV=365 FL=240
521;627;23;322;ENGENHEIRO BELTRÃO-PR
566;727;19;173;767.700.777-52
656;874;19;72;NH 81
[717, 716, 697, 697];[642, 413, 414, 643];-1;-1;LEI Nº7 116 DE 29/08/83
638;417;14;304;MURARO CESTARI YASSUNAGA
[680, 678, 664, 665];[644, 430, 432, 643];-1;-1;ASSINATURA DO DIRETOR
[623, 623, 606, 607];[942, 908, 909, 941];-1;-1;CPF
[433, 431, 446, 447];[942, 815, 816, 943];-1;-1;NATURALIDADE
[304, 305, 320, 320];[945, 870, 870, 945];-1;-1;FILIAÇÃO
[163, 163, 176, 178];[947, 868, 868, 948];-1;-1;REGISTRO
[198, 198, 182, 182];[946, 893, 894, 950];-1;-1;GERAL
[220, 220, 235, 234];[946, 895, 895, 948];-1;-1;NOME
[160, 160, 176, 176];[475, 410, 410, 476];-1;-1;DATA DE
[196, 196, 177, 179];[473, 382, 385, 474];-1;-1;EXPEDIÇÃO
143;257;18;124;09/02/2004
437;255;19;114;16/12/1954
650;218;18;58;5 VIA
[518, 519, 535, 534];[941, 834, 834, 941];-1;-1;DOC ORIGEM
[430, 429, 443, 445];[340, 150, 150, 339];-1;-1;DATA DE NASCIMENTO
562;393;28;196;48000/6250
