left;top;width;height;transcription
[741, 276, 276, 742];[590, 588, 610, 613];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[934, 850, 851, 935];[548, 547, 560, 560];-1;-1;REGISTRO
[934, 878, 879, 935];[529, 529, 542, 542];-1;-1;GERAL
[933, 882, 882, 934];[495, 494, 509, 508];-1;-1;NOME
697;541;123;16;87.152.984-1
207;539;113;16;31/01/1965
[441, 347, 347, 442];[527, 527, 544, 543];-1;-1;EXPEDIÇÃO
[442, 375, 376, 442];[560, 560, 545, 546];-1;-1;DATA DE
[304, 110, 111, 305];[299, 298, 312, 312];-1;-1;DATA DE NASCIMENTO
206;267;114;16;01/05/1969
167;71;53;16;1 VIA
[630, 393, 393, 632];[43, 41, 59, 62];-1;-1;LEI Nº7 116 DE 29/08/83
473;102;238;12;PERRONI RAICHED CRISLEINE
[632, 411, 411, 631];[77, 76, 91, 91];-1;-1;ASSINATURA DO DIRETOR
850;72;67;18;NH 04
[933, 900, 900, 935];[140, 140, 154, 153];-1;-1;CPF
704;149;164;19;805.669.234-75
[935, 822, 822, 934];[220, 220, 235, 235];-1;-1;DOC ORIGEM
[935, 801, 801, 936];[299, 298, 314, 313];-1;-1;NATURALIDADE
[935, 856, 856, 936];[415, 415, 432, 432];-1;-1;FILIAÇÃO
665;461;255;18;NODA EVELIZE MUNO
493;384;429;18;SHOUSSUKE CORDEBELLO FURLAN
552;345;368;18;YATSUGAFU FRIGERIO BIDOUL
665;269;257;16;SANTA TERESINHA-PB
489;228;306;18;C.NAS=299 LV=241 FL=488
742;188;176;18;CANARANA-MT
