left;top;width;height;transcription
[279, 740, 739, 279];[50, 59, 80, 73];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[89, 175, 175, 88];[88, 89, 104, 103];-1;-1;REGISTRO
[88, 145, 143, 87];[120, 119, 105, 105];-1;-1;GERAL
183;94;146;18;03.882.788-8
152;156;199;19;BONSAGLIA KO
[89, 138, 138, 88];[175, 177, 162, 161];-1;-1;NOME
[86, 163, 162, 86];[240, 241, 221, 221];-1;-1;FILIAÇÃO
88;246;360;20;CHODIN MASSAROLLO AL
90;303;341;20;SHIMIZU CHRISTOL FAB
[85, 217, 216, 84];[351, 354, 339, 335];-1;-1;NATURALIDADE
90;364;198;20;SUCUPIRA-TO
[82, 201, 201, 82];[422, 424, 438, 438];-1;-1;DOC ORIGEM
86;442;143;24;UBATÃ-BA
151;505;198;20;617.724.302-93
[80, 117, 117, 80];[525, 526, 509, 507];-1;-1;CPF
211;417;359;23;C.NAS=128 LV=32 FL=8
[395, 613, 613, 394];[591, 594, 577, 576];-1;-1;ASSINATURA DO DIRETOR
762;566;61;19;5 VIA
774;375;124;19;03/04/1974
[730, 922, 921, 729];[344, 348, 364, 361];-1;-1;DATA DE NASCIMENTO
782;105;115;18;17/08/1965
[575, 650, 650, 576];[109, 111, 96, 95];-1;-1;DATA DE
[576, 675, 675, 575];[126, 127, 111, 110];-1;-1;EXPEDIÇÃO
369;527;332;20;JAKELINE CYMROT EYR
