left;top;width;height;transcription
[737, 278, 277, 738];[616, 602, 585, 597];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
681;556;155;19;85.544.858-1
[946, 861, 861, 947];[579, 579, 564, 565];-1;-1;REGISTRO
[946, 886, 890, 946];[548, 546, 561, 562];-1;-1;GERAL
[949, 894, 895, 948];[530, 527, 511, 515];-1;-1;NOME
564;472;370;28;HEBE SHIQI FOGACA
[949, 869, 870, 949];[453, 450, 434, 435];-1;-1;FILIAÇÃO
475;397;459;31;OKANO PELICER BAZANA
452;359;485;29;BRISIGHELO MAZOTA JUNIA
[952, 816, 815, 949];[337, 332, 317, 321];-1;-1;NATURALIDADE
[951, 837, 837, 951];[258, 257, 240, 243];-1;-1;DOC ORIGEM
[949, 917, 918, 951];[180, 178, 162, 164];-1;-1;CPF
863;101;75;19;NH 86
691;177;200;20;285.976.846-74
738;217;202;20;GEMINIANO-PI
650;291;285;23;PEDRO VELHO-RN
[628, 392, 393, 632];[68, 60, 42, 49];-1;-1;LEI Nº7 116 DE 29/08/83
348;104;322;14;MONTANHANA RISTON BAGDONA
[630, 413, 414, 628];[84, 75, 92, 98];-1;-1;ASSINATURA DO DIRETOR
179;81;57;18;1 VIA
191;278;141;20;28/01/1962
[322, 126, 128, 322];[318, 312, 297, 303];-1;-1;DATA DE NASCIMENTO
412;251;401;24;C.NAS=70 LV=382 FL=130
[382, 456, 456, 384];[565, 568, 553, 550];-1;-1;DATA DE
[456, 360, 360, 456];[535, 531, 550, 553];-1;-1;EXPEDIÇÃO
195;543;140;20;10/12/1967
