left;top;width;height;transcription
[399, 632, 632, 398];[706, 703, 681, 685];-1;-1;LEI Nº7 116 DE 29/08/83
335;628;246;14;ACCIARIS HIDEME ABBUD
[409, 614, 617, 408];[671, 668, 649, 655];-1;-1;ASSINATURA DO DIRETOR
168;559;225;23;637.330.808-15
122;644;93;24;NH 84
126;585;37;18;CPF
121;518;150;23;VIANA-ES
123;502;113;15;DOC ORIGEM
122;415;130;17;NATURALIDADE
236;468;442;32;CMC= ARAMBARÉ-RS ,SEDE
119;429;216;23;BEBERIBE-CE
118;341;478;26;OSMARINA SEIGO PANIAGO
118;303;384;23;BUTUGAN SAYAO BATICH
121;287;77;17;FILIAÇÃO
117;216;429;24;CAVALARO PECCIN IRENE
118;205;54;17;NOME
121;167;52;17;GERAL
120;150;80;16;REGISTRO
208;132;188;23;37.750.370-8
579;145;72;17;DATA DE
580;160;95;22;EXPEDIÇÃO
679;130;140;20;31/12/2012
[288, 726, 724, 287];[119, 115, 94, 97];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[714, 902, 900, 711];[426, 426, 409, 412];-1;-1;DATA DE NASCIMENTO
710;428;114;18;26/11/2011
775;639;59;18;9 VIA
