left;top;width;height;transcription
[69, 77, 55, 47];[875, 326, 328, 878];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
107;798;24;184;59.887.898-1
[110, 114, 94, 92];[1104, 990, 992, 1106];-1;-1;REGISTRO
[131, 134, 113, 112];[1106, 1035, 1036, 1106];-1;-1;GERAL
156;332;28;676;MINAMIHARA SCHREIBER RIGATTO
[177, 180, 157, 156];[1106, 1040, 1042, 1109];-1;-1;NOME
205;941;23;158;BARBOSA
[279, 280, 260, 260];[1106, 1008, 1009, 1107];-1;-1;FILIAÇÃO
301;495;27;605;ASSONUMA GARNICA EDMILSON
353;696;24;408;ELENA CAVICHIA ROIHA
[424, 428, 406, 405];[1111, 945, 946, 1111];-1;-1;NATURALIDADE
448;812;24;291;TIBAU DO SUL-RN
501;494;26;457;C.NAS=265 LV=320 FL=151
[524, 525, 505, 504];[1111, 966, 966, 1111];-1;-1;DOC ORIGEM
552;749;23;356;BARRA DO CORDA-MA
[628, 628, 606, 607];[1110, 1069, 1070, 1115];-1;-1;CPF
602;819;24;224;174.009.511-14
667;995;12;125;COLORADO-RS
[724, 729, 712, 706];[758, 484, 485, 760];-1;-1;ASSINATURA DO DIRETOR
[769, 773, 746, 746];[753, 469, 469, 754];-1;-1;LEI Nº7 116 DE 29/08/83
710;195;22;73;7 VIA
459;231;23;158;14/09/2012
[435, 440, 418, 415];[371, 126, 127, 371];-1;-1;DATA DE NASCIMENTO
115;234;22;150;02/07/2005
[137, 142, 119, 118];[525, 403, 402, 527];-1;-1;EXPEDIÇÃO
[97, 101, 119, 119];[527, 434, 435, 528];-1;-1;DATA DE
700;1019;23;87;NH 54
