left;top;width;height;transcription
260;33;431;22;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
168;80;165;20;38.048.910-7
81;80;87;15;REGISTRO
81;96;55;15;GERAL
79;134;53;15;NOME
75;156;411;22;CALSA MILLIOTI ZANDOVAL
79;215;80;17;FILIAÇÃO
73;284;304;19;NIGATA WILLY PADRON
[78, 207, 208, 78];[339, 335, 352, 355];-1;-1;NATURALIDADE
73;360;204;25;ARARENDÁ-CE
[80, 191, 192, 79];[421, 420, 434, 436];-1;-1;DOC ORIGEM
189;405;362;20;C.NAS=482 LV=344 FL=238
74;450;149;18;IBITINGA-SP
[79, 113, 112, 79];[505, 505, 519, 519];-1;-1;CPF
119;488;175;20;233.788.130-08
70;538;103;12;OUROLÂNDIA-BA
143;575;63;16;NH 67
290;549;263;15;CHOW VISANI ELISABETTA
[355, 571, 571, 356];[582, 580, 596, 597];-1;-1;ASSINATURA DO DIRETOR
[361, 583, 582, 361];[615, 610, 632, 633];-1;-1;LEI Nº7 116 DE 29/08/83
727;567;58;23;7 VIA
631;363;124;18;23/12/1992
[661, 853, 853, 659];[334, 335, 350, 349];-1;-1;DATA DE NASCIMENTO
635;74;124;18;22/01/2018
[536, 607, 607, 536];[75, 74, 90, 90];-1;-1;DATA DE
[536, 632, 632, 536];[106, 107, 91, 91];-1;-1;EXPEDIÇÃO
422;486;176;24;17509/0484
