left;top;width;height;transcription
[480, 198, 198, 482];[426, 423, 409, 412];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
451;381;92;12;21.695.642-0
341;331;267;12;SICHIERI MISIARA CHEAVEGATTI
[596, 564, 564, 596];[360, 360, 350, 350];-1;-1;NOME
[596, 547, 546, 596];[393, 393, 384, 385];-1;-1;REGISTRO
[596, 596, 561, 562];[383, 374, 373, 382];-1;-1;GERAL
406;282;198;12;GIOVINAZZO ALI JANISSE
361;257;242;12;GAROFANO BORTOLI ZUCKER
[596, 548, 549, 596];[311, 310, 299, 299];-1;-1;FILIAÇÃO
[596, 514, 515, 597];[236, 235, 225, 226];-1;-1;NATURALIDADE
427;205;177;17;GRAMADO XAVIER-RS
347;188;182;11;C.NAS=376 LV=195 FL=64
490;161;114;12;PLANALTO-SP
464;133;110;12;684.448.403-86
560;83;43;12;NH 51
[596, 576, 576, 597];[134, 133, 122, 124];-1;-1;CPF
[596, 528, 528, 596];[185, 184, 175, 175];-1;-1;DOC ORIGEM
265;96;197;9;PECCIN CRISTANTE BERENGUER
[416, 281, 284, 414];[81, 80, 89, 89];-1;-1;ASSINATURA DO DIRETOR
[411, 269, 270, 416, 416];[57, 57, 69, 71, 57];-1;-1;LEI Nº7 116 DE 29/08/83
140;82;38;12;2 VIA
157;207;80;12;10/06/1965
[214, 95, 96, 214];[233, 232, 222, 223];-1;-1;DATA DE NASCIMENTO
161;380;79;12;23/10/2001
[298, 256, 256, 298];[391, 391, 381, 381];-1;-1;DATA DE
[298, 238, 240, 299];[370, 370, 380, 381];-1;-1;EXPEDIÇÃO
