left;top;width;height;transcription
[296, 762, 762, 298];[65, 72, 50, 43];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
201;82;135;19;14.622.010-9
[103, 190, 189, 105];[93, 93, 77, 77];-1;-1;REGISTRO
[103, 159, 157, 103];[112, 112, 97, 97];-1;-1;GERAL
[106, 160, 160, 106];[147, 151, 134, 134];-1;-1;NOME
[99, 181, 180, 98];[228, 229, 210, 210];-1;-1;FILIAÇÃO
97;240;425;20;FEDERLE TACIRO STROESSER
99;280;326;22;SZUCKO ZOCAL PILAO
[98, 238, 236, 97];[333, 335, 319, 318];-1;-1;NATURALIDADE
92;348;284;24;IBITIÚRA DE MINAS-MG
[94, 213, 213, 94];[415, 416, 401, 399];-1;-1;DOC ORIGEM
[93, 131, 129, 93];[514, 515, 497, 497];-1;-1;CPF
87;550;60;16;NH 80
146;477;160;17;563.577.468-78
92;434;113;18;EMAS-PB
222;397;359;21;C.NAS=233 LV=412 FL=291
747;362;98;20;31/03/2014
[707, 901, 901, 706];[343, 347, 331, 328];-1;-1;DATA DE NASCIMENTO
708;93;112;17;14/06/1975
[598, 670, 669, 594];[104, 105, 89, 89];-1;-1;DATA DE
[597, 696, 696, 595];[120, 123, 105, 104];-1;-1;EXPEDIÇÃO
101;160;412;22;SILVINO SADASUE PRAZIAS
[393, 627, 627, 391];[613, 617, 598, 595];-1;-1;LEI Nº7 116 DE 29/08/83
309;549;203;15;NALIN DINAT MARTO
817;565;53;16;8 VIA
[391, 625, 624, 391];[586, 589, 574, 571];-1;-1;ASSINATURA DO DIRETOR
