left;top;width;height;transcription
[21, 29, 50, 43];[632, 235, 235, 634];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
70;590;16;126;09.779.017-5
[64, 66, 79, 78];[802, 726, 726, 803];-1;-1;REGISTRO
[94, 95, 82, 82];[802, 751, 751, 802];-1;-1;GERAL
[113, 113, 127, 126];[803, 753, 755, 803];-1;-1;NOME
135;425;23;377;KUROGI THALLITA BORTOLETO
[183, 184, 201, 198];[803, 733, 733, 803];-1;-1;FILIAÇÃO
204;382;19;426;CESARINO DALLACQUA MASSOLA
246;463;16;347;GONELLI MOROIZUMI LINHARES
[290, 292, 307, 304];[807, 683, 684, 807];-1;-1;NATURALIDADE
318;704;15;105;POSSE-GO
[364, 365, 379, 378];[806, 704, 704, 807];-1;-1;DOC ORIGEM
355;454;15;244;C.NAS=363 LV=59 FL=118
391;708;15;107;OLINDA-PE
428;636;14;133;365.068.407-14
[438, 439, 452, 451];[813, 780, 784, 816];-1;-1;CPF
501;773;14;51;NH 41
[526, 527, 542, 544];[542, 331, 332, 542];-1;-1;LEI Nº7 116 DE 29/08/83
480;461;8;116;MAIKO EBISUI KENYA
[499, 499, 511, 512];[538, 348, 348, 541];-1;-1;ASSINATURA DO DIRETOR
321;200;14;86;16/12/2001
[295, 296, 309, 308];[255, 90, 91, 256];-1;-1;DATA DE NASCIMENTO
76;191;15;93;12/05/1951
[89, 89, 104, 104];[371, 291, 291, 371];-1;-1;EXPEDIÇÃO
[74, 74, 86, 87];[371, 314, 314, 371];-1;-1;DATA DE
498;154;14;46;6 VIA
