left;top;width;height;transcription
[741, 276, 276, 742];[590, 588, 610, 613];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[934, 850, 851, 935];[548, 547, 560, 560];-1;-1;REGISTRO
[934, 878, 879, 935];[529, 529, 542, 542];-1;-1;GERAL
[933, 882, 882, 934];[495, 494, 509, 508];-1;-1;NOME
695;541;125;16;37.547.054-2
207;538;114;17;27/11/1950
[441, 347, 347, 442];[527, 527, 544, 543];-1;-1;EXPEDIÇÃO
[442, 375, 376, 442];[560, 560, 545, 546];-1;-1;DATA DE
[304, 110, 111, 305];[299, 298, 312, 312];-1;-1;DATA DE NASCIMENTO
206;267;114;16;23/03/1989
167;71;55;16;2 VIA
[630, 393, 393, 632];[43, 41, 59, 62];-1;-1;LEI Nº7 116 DE 29/08/83
495;102;216;12;HERCULANO FAGA MARISE
[632, 411, 411, 631];[77, 76, 91, 91];-1;-1;ASSINATURA DO DIRETOR
849;72;68;18;NH 13
[933, 900, 900, 935];[140, 140, 154, 153];-1;-1;CPF
705;150;164;18;446.499.500-40
[935, 822, 822, 934];[220, 220, 235, 235];-1;-1;DOC ORIGEM
[935, 801, 801, 936];[299, 298, 314, 313];-1;-1;NATURALIDADE
[935, 856, 856, 936];[415, 415, 432, 432];-1;-1;FILIAÇÃO
474;461;447;18;FABRIZZIO LAROCCA CARAGELASCO
520;384;401;18;HEVERTON GRAZIANI CASTALDIM
595;345;324;18;LAUDISSI MELLEIRO ADONI
661;269;260;16;TENENTE PORTELA-RS
488;228;307;18;C.NAS=428 LV=292 FL=365
638;188;280;22;AMÉRICA DOURADA-BA
