left;top;width;height;transcription
[73, 70, 48, 55];[764, 292, 293, 767];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
88;717;16;135;35.221.104-0
[113, 112, 100, 99];[959, 872, 872, 961];-1;-1;REGISTRO
[131, 132, 116, 116];[959, 900, 901, 958];-1;-1;GERAL
[164, 164, 149, 151];[958, 904, 905, 958];-1;-1;NOME
[243, 242, 224, 227];[956, 877, 878, 959];-1;-1;FILIAÇÃO
237;531;19;422;PASSOTTO STEFANNE ULLMANN
276;601;19;353;INGUI SHINJI LEKECINSKAS
[358, 358, 341, 343];[954, 818, 819, 957];-1;-1;NATURALIDADE
357;616;16;334;STOCKLER FIGUEIROA AMAYA
393;501;19;323;C.NAS=302 LV=317 FL=236
[436, 437, 422, 423];[955, 839, 840, 956];-1;-1;DOC ORIGEM
432;728;18;224;PARANATINGA-MT
[501, 501, 518, 516];[955, 920, 920, 955];-1;-1;CPF
546;495;11;196;SANDLER KATTO PERSONINI
551;886;18;64;NH 40
[568, 567, 582, 585];[647, 421, 422, 648];-1;-1;ASSINATURA DO DIRETOR
[618, 615, 598, 599];[646, 401, 401, 647];-1;-1;LEI Nº7 116 DE 29/08/83
353;234;16;107;04/03/1996
[336, 338, 354, 352];[113, 314, 314, 113];-1;-1;DATA DE NASCIMENTO
84;235;16;104;15/11/1952
[94, 93, 110, 110];[455, 386, 386, 454];-1;-1;DATA DE
[127, 127, 111, 111];[455, 354, 355, 456];-1;-1;EXPEDIÇÃO
548;177;16;53;7 VIA
160;513;20;439;MUGGLER NOSOW VEDOVELLO
