left;top;width;height;transcription
[596, 226, 226, 598];[507, 504, 523, 524];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
541;476;117;15;22.528.185-5
[757, 684, 684, 759];[491, 489, 477, 476];-1;-1;REGISTRO
[757, 707, 708, 758];[461, 460, 473, 473];-1;-1;GERAL
[757, 712, 713, 757];[421, 419, 435, 434];-1;-1;NOME
370;435;308;15;NAGAOKA DELAMANHA CADAH
453;381;226;14;JOANELLI TERAN THOMA
[757, 689, 690, 757];[366, 366, 381, 380];-1;-1;FILIAÇÃO
437;326;302;20;GUIDON BONAZZI DERNOVSEK
610;298;69;12;RIBEIRO
[755, 644, 644, 755];[275, 274, 289, 289];-1;-1;NATURALIDADE
592;258;164;14;RIO DOS BOIS-TO
[757, 659, 659, 757];[211, 210, 194, 194];-1;-1;DOC ORIGEM
[757, 728, 728, 757];[134, 133, 120, 120];-1;-1;CPF
543;201;98;15;ARAME-MA
418;173;222;21;CMC= PALMAS-TO ,SEDE
397;146;244;15;C.NAS=458 LV=344 FL=20
583;121;134;14;746.310.568-78
[511, 314, 314, 511];[37, 34, 50, 51];-1;-1;LEI Nº7 116 DE 29/08/83
[503, 318, 319, 504];[59, 57, 70, 70];-1;-1;ASSINATURA DO DIRETOR
227;88;195;9;PRESTIA YOSHIMITI CRENITTE
[259, 95, 95, 261];[288, 286, 273, 273];-1;-1;DATA DE NASCIMENTO
208;475;98;15;07/07/1990
[391, 308, 308, 391];[458, 458, 475, 473];-1;-1;EXPEDIÇÃO
[391, 328, 329, 390];[489, 489, 475, 474];-1;-1;DATA DE
193;254;114;18;09/08/1971
