left;top;width;height;transcription
[596, 230, 229, 596];[532, 521, 539, 549];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
545;498;137;18;30.763.573-9
[748, 682, 683, 751];[502, 500, 512, 513];-1;-1;REGISTRO
[749, 704, 705, 750];[487, 485, 497, 498];-1;-1;GERAL
[751, 708, 708, 751];[457, 456, 467, 468];-1;-1;NOME
357;431;404;20;NORCHETE MARONESI LINUS
[752, 690, 690, 753];[389, 389, 403, 402];-1;-1;FILIAÇÃO
254;364;509;20;SORRENTINO SACOMAN BROCHMAN
420;333;345;19;GALVANO NAYLOR SAKA
592;268;172;22;TACAIMBÓ-PE
[755, 648, 648, 755];[303, 300, 288, 291];-1;-1;NATURALIDADE
[756, 665, 666, 758];[225, 223, 236, 236];-1;-1;DOC ORIGEM
578;200;188;23;PAPANDUVA-SC
566;165;160;19;582.950.849-41
[758, 731, 731, 759];[155, 156, 167, 167];-1;-1;CPF
699;101;68;18;NH 22
[519, 331, 329, 520];[64, 59, 75, 78];-1;-1;LEI Nº7 116 DE 29/08/83
310;113;272;14;POIANI PECORARO SHIZUKA
[518, 344, 345, 519];[94, 89, 102, 106];-1;-1;ASSINATURA DO DIRETOR
155;89;55;16;9 VIA
171;258;112;21;14/05/1956
[257, 105, 105, 258];[290, 285, 272, 276];-1;-1;DATA DE NASCIMENTO
163;487;116;18;21/11/1963
[360, 303, 303, 361];[504, 502, 490, 492];-1;-1;DATA DE
[360, 283, 282, 361];[475, 473, 488, 489];-1;-1;EXPEDIÇÃO
356;229;309;19;C.NAS=56 LV=210 FL=462
