left;top;width;height;transcription
[596, 229, 229, 597];[525, 516, 534, 542];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
520;481;138;20;42.214.966-4
428;414;312;21;SANFINS BAY ARDITO
[749, 681, 682, 750];[492, 489, 504, 502];-1;-1;REGISTRO
[749, 704, 704, 750];[476, 475, 487, 488];-1;-1;GERAL
[749, 707, 706, 750];[448, 446, 459, 460];-1;-1;NOME
[751, 688, 688, 751];[379, 377, 392, 393];-1;-1;FILIAÇÃO
454;351;285;18;VINICIUS AIKA JOSAFAT
379;315;358;20;EMILIANO FIORESI SATER
[250, 94, 94, 252];[270, 265, 278, 282];-1;-1;DATA DE NASCIMENTO
157;243;106;16;03/06/1977
320;213;322;20;C.NAS=400 LV=42 FL=43
[755, 664, 664, 754];[214, 212, 225, 227];-1;-1;DOC ORIGEM
[752, 646, 646, 753];[283, 279, 292, 294];-1;-1;NATURALIDADE
571;254;169;16;TANQUINHO-BA
584;185;157;18;CHAPADA-RS
539;151;161;18;779.003.445-60
[756, 728, 729, 756];[146, 145, 158, 157];-1;-1;CPF
694;90;54;15;NH 70
392;106;157;9;MITSUE MIFANO GARCIA
[516, 340, 341, 515];[86, 83, 96, 98];-1;-1;ASSINATURA DO DIRETOR
[517, 326, 326, 518];[59, 54, 70, 74];-1;-1;LEI Nº7 116 DE 29/08/83
133;77;53;16;2 VIA
142;474;115;18;12/01/2015
[355, 302, 301, 357];[482, 481, 495, 494];-1;-1;DATA DE
[356, 279, 279, 357];[466, 465, 480, 481];-1;-1;EXPEDIÇÃO
