left;top;width;height;transcription
[234, 631, 631, 232];[21, 29, 50, 43];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
152;70;121;16;13.604.168-1
[64, 140, 140, 63];[64, 66, 79, 78];-1;-1;REGISTRO
[64, 115, 115, 64];[94, 95, 82, 82];-1;-1;GERAL
[63, 113, 111, 63];[113, 113, 127, 126];-1;-1;NOME
63;130;314;23;GULARTE DANIA GUILHEM
[63, 133, 133, 63];[183, 184, 201, 198];-1;-1;FILIAÇÃO
59;204;361;18;SAMUGIM WELDON THYSSEN
57;246;284;16;TESOLIN ROFATTO PRINCI
[59, 183, 182, 59];[290, 292, 307, 304];-1;-1;NATURALIDADE
57;318;118;15;PIRATINI-RS
[60, 162, 162, 59];[364, 365, 379, 378];-1;-1;DOC ORIGEM
168;355;244;15;C.NAS=55 LV=116 FL=467
51;391;95;15;XAXIM-SC
96;428;135;14;543.635.837-38
[53, 86, 82, 50];[438, 439, 452, 451];-1;-1;CPF
42;501;53;14;NH 59
[324, 535, 534, 324];[526, 527, 542, 544];-1;-1;LEI Nº7 116 DE 29/08/83
291;480;158;8;JOVANINI GABRIELA BICIATO
[328, 518, 518, 325];[499, 499, 511, 512];-1;-1;ASSINATURA DO DIRETOR
580;321;88;14;15/12/2016
[611, 776, 775, 610];[295, 296, 309, 308];-1;-1;DATA DE NASCIMENTO
581;76;96;14;01/11/2005
[495, 575, 575, 495];[89, 89, 104, 104];-1;-1;EXPEDIÇÃO
[495, 552, 552, 495];[74, 74, 86, 87];-1;-1;DATA DE
666;498;46;14;8 VIA
