left;top;width;height;transcription
33;265;22;431;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
80;623;20;166;98.890.642-9
80;788;15;87;REGISTRO
96;820;15;55;GERAL
134;824;15;53;NOME
156;548;23;332;SILLI BENETTON SOJA
215;797;17;80;FILIAÇÃO
284;582;19;301;MARCATTI ROSCHE VIV
[339, 335, 352, 355];[878, 749, 748, 878];-1;-1;NATURALIDADE
365;705;20;177;BATALHA-AL
[421, 420, 434, 436];[876, 765, 764, 877];-1;-1;DOC ORIGEM
405;421;20;346;C.NAS=461 LV=282 FL=33
450;776;18;106;IAPU-MG
[505, 505, 519, 519];[877, 843, 844, 877];-1;-1;CPF
488;664;20;173;561.299.197-51
541;809;9;76;ESTRELA-RS
570;749;21;64;NH 15
549;385;15;281;MATSUYAMA ODININO ZOCA
[582, 580, 596, 597];[601, 385, 385, 600];-1;-1;ASSINATURA DO DIRETOR
[615, 610, 632, 633];[595, 373, 374, 595];-1;-1;LEI Nº7 116 DE 29/08/83
567;171;23;57;1 VIA
363;201;18;124;20/12/1969
[334, 335, 350, 349];[295, 103, 103, 297];-1;-1;DATA DE NASCIMENTO
74;197;18;124;09/09/1966
[75, 74, 90, 90];[420, 349, 349, 420];-1;-1;DATA DE
[106, 107, 91, 91];[420, 324, 324, 420];-1;-1;EXPEDIÇÃO
486;358;24;176;66491/2600
