left;top;width;height;transcription
[245, 614, 614, 244];[51, 54, 71, 71];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
163;99;116;19;64.149.915-2
83;166;360;16;MIGANI STANGORLINI BORIERO
[92, 134, 134, 89];[135, 136, 150, 148];-1;-1;NOME
[91, 158, 158, 89];[91, 92, 105, 104];-1;-1;REGISTRO
[89, 138, 137, 90];[118, 120, 107, 106];-1;-1;GERAL
[91, 155, 155, 91];[202, 202, 217, 216];-1;-1;FILIAÇÃO
83;267;319;15;MERCER CORCINO SUZUMURA
[90, 200, 199, 91];[301, 302, 315, 313];-1;-1;NATURALIDADE
84;330;191;20;SERRA BRANCA-PB
[92, 181, 181, 92];[368, 370, 381, 381];-1;-1;DOC ORIGEM
84;397;147;15;CACIMBAS-PB
[91, 120, 116, 89];[437, 437, 450, 451];-1;-1;CPF
181;364;255;15;C.NAS=254 LV=202 FL=230
298;478;162;9;MINAGUTI FAURY DALMIRO
[509, 510, 331, 333];[497, 509, 510, 496];-1;-1;ASSINATURA DO DIRETOR
[331, 526, 526, 330];[520, 523, 540, 537];-1;-1;LEI Nº7 116 DE 29/08/83
83;497;54;15;NH 93
567;333;96;15;10/02/1989
[597, 753, 752, 596];[302, 304, 317, 316];-1;-1;DATA DE NASCIMENTO
645;495;52;16;5 VIA
[485, 539, 540, 486];[93, 94, 105, 106];-1;-1;DATA DE
[486, 563, 562, 486];[121, 120, 107, 107];-1;-1;EXPEDIÇÃO
563;98;98;15;20/06/1963
