left;top;width;height;transcription
[635, 621, 599, 613];[274, 741, 740, 274];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
578;191;19;146;74.815.821-2
499;88;22;515;HORIVAL CASSETTARI MARCHESA
[535, 533, 519, 521];[85, 136, 135, 83];-1;-1;NOME
[457, 458, 443, 441];[158, 82, 81, 158];-1;-1;FILIAÇÃO
[586, 589, 571, 571];[168, 84, 84, 168];-1;-1;REGISTRO
[554, 553, 567, 570];[84, 143, 143, 86];-1;-1;GERAL
418;86;23;502;ALFONSO FACHETTI WESLANIA
384;91;22;352;PANISI FELIZOLA KASHI
[340, 337, 322, 327];[80, 213, 213, 77];-1;-1;NATURALIDADE
309;86;25;152;PINHÃO-SE
267;207;23;395;C.NAS=119 LV=471 FL=69
231;83;20;224;GUARULHOS-SP
192;131;20;198;257.968.501-48
[261, 256, 243, 246];[78, 190, 190, 76];-1;-1;DOC ORIGEM
[180, 180, 163, 165];[74, 107, 104, 73];-1;-1;CPF
117;76;19;75;NH 42
120;293;18;301;LUIRIVAM PEDAO ALANIZ
[98, 92, 109, 114];[372, 592, 591, 374];-1;-1;ASSINATURA DO DIRETOR
[65, 59, 77, 85];[371, 608, 609, 372];-1;-1;LEI Nº7 116 DE 29/08/83
99;775;18;60;4 VIA
295;684;19;124;02/11/2018
[325, 319, 307, 311];[709, 905, 904, 709];-1;-1;DATA DE NASCIMENTO
564;694;18;117;23/09/1975
[575, 573, 559, 562];[579, 646, 644, 577];-1;-1;DATA DE
[543, 539, 558, 559];[576, 672, 671, 579];-1;-1;EXPEDIÇÃO
