left;top;width;height;transcription
[233, 600, 599, 231];[25, 32, 51, 44];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
165;59;123;15;25.197.829-1
[80, 146, 146, 79];[60, 60, 72, 72];-1;-1;REGISTRO
[79, 125, 124, 80];[86, 87, 75, 74];-1;-1;GERAL
[79, 122, 121, 78];[104, 104, 117, 116];-1;-1;NOME
86;124;430;18;MICHELINO COMPAGNO BALSEIRO
[78, 139, 139, 76];[169, 169, 184, 184];-1;-1;FILIAÇÃO
86;190;341;18;BREILA GENOVA PAULUCCI
86;222;332;18;PARAGUAI ALCEU FACUNTE
[76, 183, 182, 76];[268, 269, 281, 280];-1;-1;NATURALIDADE
83;285;163;18;ÁGUA LIMPA-GO
182;322;282;16;C.NAS=96 LV=257 FL=375
[75, 166, 166, 75];[334, 334, 346, 347];-1;-1;DOC ORIGEM
83;352;152;16;CRISTINA-MG
123;387;149;17;690.178.651-48
[75, 101, 100, 75];[402, 403, 416, 415];-1;-1;CPF
82;450;60;16;NH 24
[316, 487, 487, 314];[467, 471, 483, 480];-1;-1;ASSINATURA DO DIRETOR
[313, 504, 503, 313];[495, 497, 513, 510];-1;-1;LEI Nº7 116 DE 29/08/83
642;456;51;16;1 VIA
562;294;134;19;25/05/2008
575;275;154;14;DATA DE NASCIMENTO
564;64;134;19;30/11/1983
467;64;58;14;DATA DE
467;79;78;15;EXPEDIÇÃO
