left;top;width;height;transcription
[73, 80, 102, 98];[778, 296, 297, 780];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[118, 120, 135, 134];[979, 890, 892, 980];-1;-1;REGISTRO
[152, 154, 137, 137];[980, 918, 920, 980];-1;-1;GERAL
108;732;18;135;22.694.798-1
[170, 173, 189, 186];[980, 924, 925, 981];-1;-1;NOME
189;608;19;362;GIANNONI TAILA SORIANO
[250, 252, 269, 267];[979, 901, 901, 981];-1;-1;FILIAÇÃO
269;711;19;260;APS KOSBIAU ONOE
310;625;24;341;CUGNASCA RAFFA DOLES
[370, 373, 387, 385];[982, 844, 844, 983];-1;-1;NATURALIDADE
385;854;18;116;PAIVA-MG
423;549;21;295;CMC= MARAU-RS ,SEDE
458;839;20;132;LAGOÃO-RS
[451, 452, 466, 464];[981, 867, 867, 982];-1;-1;DOC ORIGEM
504;746;19;173;749.069.944-40
[531, 533, 550, 548];[983, 949, 950, 984];-1;-1;CPF
581;904;19;70;NH 39
588;466;12;285;ROZENBERGAS PARDONO JASCHE
[622, 625, 611, 608];[668, 442, 443, 667];-1;-1;ASSINATURA DO DIRETOR
[638, 642, 660, 658];[669, 424, 424, 671];-1;-1;LEI Nº7 116 DE 29/08/83
588;190;18;59;8 VIA
389;236;18;115;15/12/2006
[377, 379, 397, 391];[332, 130, 131, 334];-1;-1;DATA DE NASCIMENTO
111;224;19;122;16/03/2008
[124, 125, 141, 139];[473, 400, 401, 472];-1;-1;DATA DE
[158, 159, 142, 139];[471, 373, 374, 472];-1;-1;EXPEDIÇÃO
