left;top;width;height;transcription
[225, 598, 599, 225];[24, 20, 39, 43];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
156;69;123;15;18.671.036-7
[71, 136, 137, 70];[75, 74, 87, 88];-1;-1;REGISTRO
[71, 116, 115, 70];[102, 102, 89, 91];-1;-1;GERAL
[70, 113, 113, 70];[120, 119, 132, 132];-1;-1;NOME
75;135;288;16;BERNARDINO FIENGO LO
[71, 136, 135, 71];[185, 185, 202, 202];-1;-1;FILIAÇÃO
78;236;305;16;MORGAN MIORANDO MIYAJI
[73, 181, 180, 71];[287, 286, 298, 298];-1;-1;NATURALIDADE
80;302;173;16;LINHA NOVA-RS
179;334;281;16;C.NAS=482 LV=304 FL=426
[74, 165, 165, 73];[354, 354, 365, 367];-1;-1;DOC ORIGEM
81;370;110;15;IRITUIA-PA
120;404;138;16;246.688.197-78
[75, 101, 100, 74];[423, 423, 436, 436];-1;-1;CPF
253;445;208;11;CHAMMAS MADACKI HOSHI
[320, 497, 496, 318];[479, 476, 464, 467];-1;-1;ASSINATURA DO DIRETOR
[319, 512, 512, 320];[493, 490, 505, 507];-1;-1;LEI Nº7 116 DE 29/08/83
81;470;58;15;NH 94
558;299;98;19;21/09/2019
[578, 735, 735, 578];[280, 279, 291, 293];-1;-1;DATA DE NASCIMENTO
554;65;106;15;07/12/2010
[463, 520, 520, 464];[71, 70, 83, 84];-1;-1;DATA DE
[465, 542, 542, 464];[99, 98, 82, 85];-1;-1;EXPEDIÇÃO
640;466;43;14;2 VIA
