left;top;width;height;transcription
[178, 460, 460, 176];[49, 52, 66, 63];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
114;82;94;12;94.489.063-5
55;132;213;12;ALBACETE JACQ GUNNAR
[62, 94, 94, 62];[115, 115, 125, 125];-1;-1;NOME
[62, 111, 112, 62];[82, 82, 91, 90];-1;-1;REGISTRO
[62, 62, 97, 96];[92, 101, 102, 93];-1;-1;GERAL
55;181;197;17;MARSOLA STACY NOEMI
56;206;209;16;SHIKATA PETTINE HAMUD
[62, 110, 109, 62];[164, 165, 176, 176];-1;-1;FILIAÇÃO
[62, 144, 143, 61];[239, 240, 250, 249];-1;-1;NATURALIDADE
55;250;185;17;RIO DA CONCEIÇÃO-TO
129;276;183;11;C.NAS=154 LV=10 FL=306
54;302;115;12;SERRANIA-MG
83;330;111;12;025.420.345-08
55;380;44;12;NH 17
[62, 82, 82, 61];[341, 342, 353, 351];-1;-1;CPF
[62, 130, 130, 62];[290, 291, 300, 300];-1;-1;DOC ORIGEM
196;370;170;9;WILLIANS NATASKA CADIMA
[242, 377, 374, 244];[394, 395, 386, 386];-1;-1;ASSINATURA DO DIRETOR
[247, 389, 388, 242, 242];[418, 418, 406, 404, 418];-1;-1;LEI Nº7 116 DE 29/08/83
480;381;38;12;2 VIA
420;256;81;12;04/01/1996
[444, 563, 562, 444];[242, 243, 253, 252];-1;-1;DATA DE NASCIMENTO
418;83;81;12;20/10/1972
[360, 402, 402, 360];[84, 84, 94, 94];-1;-1;DATA DE
[360, 420, 418, 359];[105, 105, 95, 94];-1;-1;EXPEDIÇÃO
