left;top;width;height;transcription
[233, 600, 599, 231];[25, 32, 51, 44];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
165;59;125;15;26.133.968-0
[80, 146, 146, 79];[60, 60, 72, 72];-1;-1;REGISTRO
[79, 125, 124, 80];[86, 87, 75, 74];-1;-1;GERAL
[79, 122, 121, 78];[104, 104, 117, 116];-1;-1;NOME
86;124;352;18;SPATTI ELEILSON BARBARA
[78, 139, 139, 76];[169, 169, 184, 184];-1;-1;FILIAÇÃO
86;190;303;18;TARO PAZZOTTI SOTTER
85;222;318;18;VLADIR DULCINEIA GNANN
[76, 183, 182, 76];[268, 269, 281, 280];-1;-1;NATURALIDADE
83;288;169;18;EMBU-GUAÇU-SP
182;322;269;16;C.NAS=153 LV=388 FL=5
[75, 166, 166, 75];[334, 334, 346, 347];-1;-1;DOC ORIGEM
83;352;199;16;HORIZONTINA-RS
124;387;148;15;779.683.934-00
[75, 101, 100, 75];[402, 403, 416, 415];-1;-1;CPF
82;450;60;16;NH 04
[316, 487, 487, 314];[467, 471, 483, 480];-1;-1;ASSINATURA DO DIRETOR
[313, 504, 503, 313];[495, 497, 513, 510];-1;-1;LEI Nº7 116 DE 29/08/83
639;456;54;16;4 VIA
564;294;132;19;12/11/2016
575;275;154;14;DATA DE NASCIMENTO
566;64;132;19;16/04/2016
467;64;58;14;DATA DE
467;79;78;15;EXPEDIÇÃO
