left;top;width;height;transcription
[302, 758, 758, 304];[82, 89, 68, 62];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
238;103;138;19;03.273.926-6
[114, 207, 207, 114];[112, 114, 99, 98];-1;-1;REGISTRO
[113, 175, 175, 114];[129, 129, 114, 113];-1;-1;GERAL
[113, 167, 167, 111];[164, 164, 150, 149];-1;-1;NOME
114;179;431;20;KOLIKAUSKAS TYNG FUKURO
[112, 197, 197, 112];[241, 243, 228, 225];-1;-1;FILIAÇÃO
115;255;382;20;KLUG FISCHER MICHELETTI
112;295;319;20;WANIA NIITSU PICONE
[111, 251, 251, 111];[356, 359, 343, 341];-1;-1;NATURALIDADE
112;372;336;19;GIRAU DO PONCIANO-AL
[111, 232, 232, 110];[435, 437, 420, 419];-1;-1;DOC ORIGEM
114;449;372;22;C.NAS=12 LV=398 FL=484
[112, 149, 150, 110];[515, 515, 499, 499];-1;-1;CPF
103;530;94;16;CAUCAIA-CE
187;490;163;18;282.314.052-24
[405, 636, 636, 406];[593, 595, 580, 577];-1;-1;ASSINATURA DO DIRETOR
[409, 650, 650, 410];[625, 629, 608, 607];-1;-1;LEI Nº7 116 DE 29/08/83
755;574;64;16;NH 90
[599, 671, 670, 596, 596];[120, 121, 105, 105, 119];-1;-1;DATA DE
[595, 695, 695, 594];[134, 136, 119, 120];-1;-1;EXPEDIÇÃO
731;111;114;16;02/10/1975
757;382;112;16;19/12/2008
[730, 932, 931, 730];[366, 367, 352, 350];-1;-1;DATA DE NASCIMENTO
