left;top;width;height;transcription
[623, 616, 596, 600];[270, 738, 739, 269];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
562;174;19;144;35.279.520-7
[521, 521, 507, 507];[129, 76, 75, 129];-1;-1;NOME
[573, 572, 559, 559];[78, 162, 162, 77];-1;-1;REGISTRO
[543, 542, 554, 556];[77, 136, 136, 78];-1;-1;GERAL
483;75;21;294;MIQUELIN DALINE KA
[444, 445, 429, 429];[75, 155, 155, 74];-1;-1;FILIAÇÃO
408;73;20;351;REMIAO BUNCANA VOLIA
369;73;20;334;KORITAR JE CARAVANA
[331, 329, 315, 317];[74, 209, 209, 73];-1;-1;NATURALIDADE
296;72;18;226;MANACAPURU-AM
254;197;20;362;C.NAS=324 LV=338 FL=173
217;73;25;172;MUTUÍPE-BA
178;122;19;174;952.483.898-28
[172, 171, 157, 157];[73, 107, 107, 73];-1;-1;CPF
103;71;16;64;NH 09
115;295;15;227;ARYANE ZUNIGA ADIEL
[92, 88, 102, 106];[376, 599, 597, 375];-1;-1;ASSINATURA DO DIRETOR
[75, 72, 55, 57];[374, 614, 614, 374];-1;-1;LEI Nº7 116 DE 29/08/83
94;776;18;58;5 VIA
[325, 324, 308, 312];[711, 906, 906, 710];-1;-1;DATA DE NASCIMENTO
[250, 252, 238, 237];[187, 71, 71, 188];-1;-1;DOC ORIGEM
558;682;23;122;17/02/1998
[569, 569, 555, 557];[576, 643, 642, 575];-1;-1;DATA DE
[553, 552, 536, 536];[574, 671, 670, 573];-1;-1;EXPEDIÇÃO
286;680;21;141;05/03/2000
