left;top;width;height;transcription
[236, 600, 600, 235];[37, 33, 52, 55];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
165;82;104;14;39.306.372-0
[82, 127, 127, 81];[93, 93, 104, 105];-1;-1;GERAL
[82, 149, 148, 82];[78, 77, 90, 90];-1;-1;REGISTRO
[82, 124, 124, 82];[122, 121, 134, 134];-1;-1;NOME
86;144;323;16;TASSIS PACHLER PEGORELLI
[83, 144, 144, 83];[186, 186, 200, 200];-1;-1;FILIAÇÃO
90;213;270;14;EVANGELOS SCIOLA EUDES
88;244;294;18;IRITA KAWAHIRA FRIEDE
[82, 189, 190, 82];[286, 284, 296, 297];-1;-1;NATURALIDADE
85;316;218;15;JOAQUIM NABUCO-PE
[84, 174, 174, 84];[351, 350, 362, 363];-1;-1;DOC ORIGEM
184;346;231;15;C.NAS=401 LV=25 FL=51
87;385;143;12;CAMPINORTE-GO
[86, 110, 110, 85];[418, 418, 430, 431];-1;-1;CPF
126;415;138;15;876.492.808-02
87;482;49;14;NH 47
[328, 516, 517, 328];[500, 498, 513, 516];-1;-1;LEI Nº7 116 DE 29/08/83
265;449;252;21;ARTHUZO REOLON KANAZAWA
[329, 501, 500, 330];[486, 484, 472, 474];-1;-1;ASSINATURA DO DIRETOR
643;474;46;14;4 VIA
565;308;98;15;21/12/1973
[579, 729, 729, 579];[280, 279, 290, 292];-1;-1;DATA DE NASCIMENTO
567;79;95;15;13/08/1964
[468, 526, 525, 467];[72, 71, 85, 84];-1;-1;DATA DE
[468, 545, 544, 467];[100, 99, 84, 85];-1;-1;EXPEDIÇÃO
