left;top;width;height;transcription
[326, 519, 518, 325];[524, 522, 507, 509];-1;-1;LEI Nº7 116 DE 29/08/83
[324, 501, 501, 324];[494, 493, 481, 483];-1;-1;ASSINATURA DO DIRETOR
261;461;196;12;VINICIO GIROLDO BENINI
641;478;49;15;8 VIA
80;485;64;16;NH 55
[80, 107, 106, 80];[441, 440, 427, 429];-1;-1;CPF
120;418;138;16;211.195.348-28
82;385;129;15;DRACENA-SP
[81, 173, 172, 79];[374, 371, 358, 359];-1;-1;DOC ORIGEM
180;348;269;16;C.NAS=416 LV=222 FL=5
79;318;188;15;SALTO VELOSO-SC
[77, 188, 188, 78];[307, 305, 293, 294];-1;-1;NATURALIDADE
79;252;344;15;HENAGIO LUCELHA ABUMANSUR
[577, 730, 730, 578];[302, 300, 287, 290];-1;-1;DATA DE NASCIMENTO
559;313;99;21;30/10/1996
78;218;348;20;SCHAEFFER SINGARETTI EMANOEL
[77, 142, 141, 78];[208, 208, 192, 193];-1;-1;FILIAÇÃO
75;150;325;16;RIGAMONTI CERIONI PERINA
[77, 122, 121, 76];[141, 141, 127, 129];-1;-1;NOME
[77, 124, 123, 77];[112, 111, 98, 100];-1;-1;GERAL
[78, 144, 144, 77];[84, 83, 96, 97];-1;-1;REGISTRO
157;82;136;16;45.518.455-0
[233, 600, 599, 233];[57, 56, 41, 43];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
556;78;114;16;26/09/1960
[465, 544, 544, 466];[108, 106, 93, 93];-1;-1;EXPEDIÇÃO
[466, 525, 525, 465];[79, 80, 93, 92];-1;-1;DATA DE
