left;top;width;height;transcription
[757, 288, 288, 760];[598, 602, 583, 575];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
713;542;115;15;71.973.520-8
533;494;318;18;HIRAM NEPOMUCENO GRA
[897, 955, 957, 897];[499, 497, 483, 485];-1;-1;NOME
[953, 857, 856, 954];[548, 550, 535, 532];-1;-1;REGISTRO
[953, 890, 893, 954];[518, 519, 534, 532];-1;-1;GERAL
[953, 869, 869, 954];[424, 426, 409, 406];-1;-1;FILIAÇÃO
553;397;398;20;HEUSER WAJSKOP CONTINI
[950, 812, 813, 951];[310, 311, 296, 294];-1;-1;NATURALIDADE
797;281;154;15;PASSA SETE-RS
[951, 951, 829, 829, 954];[232, 232, 232, 219, 218];-1;-1;DOC ORIGEM
705;175;248;15;C.NAS=351 LV=75 FL=22
566;207;385;28;CMC= BABAÇULÂNDIA-TO ,SEDE
440;99;258;15;SINUHE PIGNATA INATOMI
[953, 915, 915, 953];[151, 152, 138, 137];-1;-1;CPF
816;117;136;14;977.985.226-38
228;293;99;15;06/01/2006
[324, 124, 123, 326];[318, 323, 305, 303];-1;-1;DATA DE NASCIMENTO
252;551;96;15;27/01/1951
[461, 384, 384, 464];[557, 557, 542, 541];-1;-1;DATA DE
[464, 355, 357, 462];[527, 527, 543, 543];-1;-1;EXPEDIÇÃO
[652, 391, 391, 647];[55, 55, 37, 34];-1;-1;LEI Nº7 116 DE 29/08/83
[637, 399, 399, 637];[81, 84, 66, 64];-1;-1;ASSINATURA DO DIRETOR
