left;top;width;height;transcription
[311, 782, 781, 308];[77, 90, 110, 100];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
359;130;137;19;09.762.634-2
[144, 332, 332, 142];[153, 158, 136, 134];-1;-1;REGISTRO GERAL
230;177;372;19;ZAMARO SARMENTO KANAD
[210, 142, 142, 210];[202, 201, 183, 185];-1;-1;NOME
[143, 241, 242, 141];[252, 253, 233, 231];-1;-1;FILIAÇÃO
245;269;194;12;ALCARAZ PELICANO SA
[142, 311, 311, 138];[314, 319, 335, 332];-1;-1;NATURALIDADE
[612, 851, 853, 610, 610];[342, 348, 332, 325, 342];-1;-1;DATA DE NASCIMENTO
[633, 856, 857, 632];[164, 169, 148, 144];-1;-1;DATA DE EXPEDIÇÃO
[755, 981, 981, 755];[607, 613, 595, 591];-1;-1;É PROIBIDO PLASTIFICAR
[421, 653, 653, 421];[622, 628, 612, 608];-1;-1;ASSINATURA DO DIRETOR
[416, 652, 653, 415, 414];[647, 653, 635, 629, 645];-1;-1;LEI Nº7 116 DE 29/08/83
434;565;230;17;HIROI MECUNHE BRUGNARO
[136, 186, 185, 138];[512, 513, 495, 495];-1;-1;CPF
137;542;94;12;ERVÁLIA-MG
207;495;111;12;831.563.902-16
[140, 285, 285, 139];[412, 415, 398, 393];-1;-1;DOC ORIGEM
314;399;263;19;CMC= BIRITINGA-BA ,SEDE
313;433;260;15;C.NAS=171 LV=74 FL=243
245;234;217;15;IMAKUMA DEMARTINE
858;148;95;14;18/03/1986
857;331;81;12;21/09/1969
314;315;112;15;ARAPORÃ-MG
