left;top;width;height;transcription
[242, 613, 613, 240];[16, 22, 41, 36];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[89, 158, 156, 90];[55, 56, 68, 68];-1;-1;REGISTRO
[88, 132, 133, 90];[83, 84, 70, 69];-1;-1;GERAL
164;50;125;20;37.994.976-3
[481, 536, 535, 480];[58, 61, 72, 71];-1;-1;DATA DE
[481, 559, 558, 481];[86, 87, 73, 73];-1;-1;EXPEDIÇÃO
563;59;98;16;08/07/1964
[133, 88, 88, 132];[101, 99, 113, 114];-1;-1;NOME
86;121;201;16;TOZI GIULIAN YUDI
[87, 150, 151, 87];[163, 165, 180, 179];-1;-1;FILIAÇÃO
83;186;259;15;EMIDIO BIAZOTTO SOLARI
82;220;393;16;GRABERT NOCENTINI DOMENICHE
[86, 195, 194, 87];[263, 266, 279, 278];-1;-1;NATURALIDADE
82;285;176;15;POTIRENDABA-SP
[86, 176, 176, 85];[333, 334, 347, 345];-1;-1;DOC ORIGEM
83;348;98;19;PIATÃ-BA
180;320;279;16;C.NAS=31 LV=271 FL=431
[86, 113, 112, 83];[399, 401, 414, 412];-1;-1;CPF
80;451;54;15;NH 97
261;443;322;19;SIGNORETI PAPASSONI WEIJENBOR
[323, 501, 500, 323];[476, 479, 465, 464];-1;-1;ASSINATURA DO DIRETOR
[323, 513, 514, 322];[506, 508, 493, 489];-1;-1;LEI Nº7 116 DE 29/08/83
637;458;51;15;2 VIA
563;292;95;14;30/10/2016
[588, 745, 745, 589];[270, 272, 287, 285];-1;-1;DATA DE NASCIMENTO
