left;top;width;height;transcription
[49, 52, 66, 63];[480, 198, 198, 482];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
82;451;12;93;09.583.507-6
132;371;12;232;RAIZER FEIJO MAHLMEISTER
[115, 115, 125, 125];[596, 564, 564, 596];-1;-1;NOME
[82, 82, 91, 90];[596, 547, 546, 596];-1;-1;REGISTRO
[92, 101, 102, 93];[596, 596, 561, 562];-1;-1;GERAL
181;353;12;250;HUDABA CHIQUETA NORBIATO
206;435;16;167;ZAIRA SONNINO RAN
[164, 165, 176, 176];[596, 548, 549, 596];-1;-1;FILIAÇÃO
[239, 240, 250, 249];[596, 514, 515, 597];-1;-1;NATURALIDADE
253;454;13;149;MANOEL EMÍDIO-PI
276;362;11;167;C.NAS=192 LV=27 FL=5
301;467;13;137;ÁGUA CLARA-MS
330;464;12;111;968.369.178-18
380;559;12;44;NH 97
[341, 342, 353, 351];[596, 576, 576, 597];-1;-1;CPF
[290, 291, 300, 300];[596, 528, 528, 596];-1;-1;DOC ORIGEM
370;328;9;134;VARIS MELANIE IRAHA
[394, 395, 386, 386];[416, 281, 284, 414];-1;-1;ASSINATURA DO DIRETOR
[418, 418, 406, 404, 418];[411, 269, 270, 416, 416];-1;-1;LEI Nº7 116 DE 29/08/83
381;140;12;37;1 VIA
256;157;12;80;19/10/2016
[242, 243, 253, 252];[214, 95, 96, 214];-1;-1;DATA DE NASCIMENTO
83;159;12;81;08/02/1993
[84, 84, 94, 94];[298, 256, 256, 298];-1;-1;DATA DE
[105, 105, 95, 94];[298, 238, 240, 299];-1;-1;EXPEDIÇÃO
