left;top;width;height;transcription
293;61;464;23;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
254;93;168;21;94.009.320-0
103;95;87;17;REGISTRO
102;114;57;17;GERAL
101;160;55;18;NOME
101;219;81;20;FILIAÇÃO
109;244;267;26;NEIF HOJAIJ AT
107;287;280;23;MANTOVANINI RO
101;336;136;19;NATURALIDADE
107;362;190;22;PANAMBI-RS
102;425;115;17;DOC ORIGEM
98;515;35;19;CPF
151;514;189;20;424.900.251-98
178;146;331;19;COUBE CAPELOZA DICK
104;448;337;22;C.NAS=33 LV=356 FL=290
103;473;193;21;JAGUARIÚNA-SP
[408, 628, 628, 407];[597, 600, 585, 584];-1;-1;ASSINATURA DO DIRETOR
[400, 646, 646, 400];[629, 630, 611, 610];-1;-1;LEI Nº7 116 DE 29/08/83
760;96;112;16;19/07/1956
[597, 675, 672, 597];[98, 99, 115, 114];-1;-1;DATA DE
[600, 698, 696, 597];[132, 131, 114, 115];-1;-1;EXPEDIÇÃO
[914, 718, 720, 916];[342, 343, 360, 358];-1;-1;DATA DE NASCIMENTO
760;367;105;16;14/08/1995
