left;top;width;height;transcription
[26, 26, 28, 48, 47];[736, 734, 269, 266, 737];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
66;682;16;134;05.915.235-7
[76, 77, 91, 91];[930, 847, 848, 932];-1;-1;REGISTRO
[108, 109, 95, 94];[932, 875, 875, 930];-1;-1;GERAL
106;567;15;274;ELISANDRO BLEISE FIUME
[129, 129, 144, 143];[932, 879, 879, 932];-1;-1;NOME
143;822;16;94;BARROS
[205, 206, 223, 222];[930, 854, 854, 932];-1;-1;FILIAÇÃO
218;556;21;360;KIRALY THEODOROVSKI GIULIAN
261;577;18;341;CHARLESTON OHE FILIZOLA
[324, 325, 338, 338];[932, 800, 800, 933];-1;-1;NATURALIDADE
340;813;16;103;COTIA-SP
382;521;15;272;C.NAS=467 LV=229 FL=439
[403, 404, 418, 417];[934, 820, 822, 933];-1;-1;DOC ORIGEM
421;787;15;129;ITAMOGI-MG
456;720;16;146;128.194.848-91
[483, 484, 498, 496];[935, 901, 901, 935];-1;-1;CPF
533;863;15;56;NH 01
523;517;12;196;CHIEN KENNETH COVER
[559, 559, 545, 545];[629, 409, 411, 629];-1;-1;ASSINATURA DO DIRETOR
[593, 594, 576, 575];[631, 392, 393, 632];-1;-1;LEI Nº7 116 DE 29/08/83
534;158;18;58;3 VIA
342;199;16;114;07/02/1989
[324, 325, 339, 340];[300, 102, 102, 301];-1;-1;DATA DE NASCIMENTO
68;206;15;106;06/10/1972
[76, 77, 92, 91];[434, 364, 365, 435];-1;-1;DATA DE
[96, 95, 109, 109];[434, 338, 338, 435];-1;-1;EXPEDIÇÃO
