left;top;width;height;transcription
[761, 313, 312, 760];[722, 724, 702, 697];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
683;652;177;22;28.921.190-6
531;565;424;20;VALDRIGHI SHUKUZAWA TUR
517;484;435;18;TILGER KAGUIMOTO KASHIWAGURA
554;440;396;19;CARDONE ESCAMEZ GARILLI
790;360;162;23;JARAGUÁ-GO
564;319;267;19;C.NAS=429 LV=3 FL=62
792;276;157;18;TAQUARA-RS
727;235;175;19;988.842.571-40
871;145;75;19;NH 80
[642, 413, 414, 643];[103, 104, 123, 123];-1;-1;LEI Nº7 116 DE 29/08/83
392;168;329;14;ANDRIEL CARCELEN ZINGEREVITZ
[644, 430, 432, 643];[140, 142, 156, 155];-1;-1;ASSINATURA DO DIRETOR
[942, 908, 909, 941];[197, 197, 214, 213];-1;-1;CPF
[942, 815, 816, 943];[387, 389, 374, 373];-1;-1;NATURALIDADE
[945, 870, 870, 945];[516, 515, 500, 500];-1;-1;FILIAÇÃO
[947, 868, 868, 948];[657, 657, 644, 642];-1;-1;REGISTRO
[946, 893, 894, 950];[622, 622, 638, 638];-1;-1;GERAL
[946, 895, 895, 948];[600, 600, 585, 586];-1;-1;NOME
[475, 410, 410, 476];[660, 660, 644, 644];-1;-1;DATA DE
[473, 382, 385, 474];[624, 624, 643, 641];-1;-1;EXPEDIÇÃO
257;659;122;18;19/08/1975
255;364;114;19;13/12/1973
218;152;59;18;2 VIA
[941, 834, 834, 941];[302, 301, 285, 286];-1;-1;DOC ORIGEM
[340, 150, 150, 339];[390, 391, 377, 375];-1;-1;DATA DE NASCIMENTO
393;230;194;28;12675/9432
