left;top;width;height;transcription
[607, 600, 622, 629];[296, 762, 762, 298];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
570;199;20;135;58.302.145-1
[579, 579, 595, 595];[103, 190, 189, 105];-1;-1;REGISTRO
[560, 560, 575, 575];[103, 159, 157, 103];-1;-1;GERAL
[525, 521, 538, 538];[106, 160, 160, 106];-1;-1;NOME
[444, 443, 462, 462];[99, 181, 180, 98];-1;-1;FILIAÇÃO
412;96;20;397;AOYAGUI JABBOUR MATTES
372;99;20;513;SEMENSATO SATURNI CREORUSKA
[339, 337, 353, 354];[98, 238, 236, 97];-1;-1;NATURALIDADE
299;93;24;158;MAQUINÉ-RS
[257, 256, 271, 273];[94, 213, 213, 94];-1;-1;DOC ORIGEM
[158, 157, 175, 175];[93, 131, 129, 93];-1;-1;CPF
106;87;16;60;NH 53
179;145;16;161;826.756.371-73
220;91;18;287;CAJUEIRO DA PRAIA-PI
254;222;21;362;C.NAS=104 LV=368 FL=280
290;747;20;98;24/06/2019
[329, 325, 341, 344];[707, 901, 901, 706];-1;-1;DATA DE NASCIMENTO
562;708;16;112;16/09/2008
[568, 567, 583, 583];[598, 670, 669, 594];-1;-1;DATA DE
[552, 549, 567, 568];[597, 696, 696, 595];-1;-1;EXPEDIÇÃO
490;100;22;462;YAMAGUTE BALESTRO TIROLA
[59, 55, 74, 77];[393, 627, 627, 391];-1;-1;LEI Nº7 116 DE 29/08/83
108;309;15;269;DAMHA COSTIVELLE GRULI
91;817;16;53;6 VIA
[86, 83, 98, 101];[391, 625, 624, 391];-1;-1;ASSINATURA DO DIRETOR
