left;top;width;height;transcription
[875, 326, 328, 878];[774, 766, 788, 796];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
794;712;188;24;34.111.349-9
[1104, 990, 992, 1106];[733, 729, 749, 751];-1;-1;REGISTRO
[1106, 1035, 1036, 1106];[712, 709, 730, 731];-1;-1;GERAL
479;659;531;28;ABUMANSUR ZINK ANDREA
[1106, 1040, 1042, 1109];[666, 663, 686, 687];-1;-1;NOME
904;615;195;23;FERNANDES
[1106, 1008, 1009, 1107];[564, 563, 583, 583];-1;-1;FILIAÇÃO
614;515;484;27;LAKY YOSIOKA GERVAZIO
528;466;576;24;CHINWA NAGATSUYU BANNWART
[1111, 945, 946, 1111];[419, 415, 437, 438];-1;-1;NATURALIDADE
928;371;175;30;ABARÉ-BA
510;316;441;29;C.NAS=37 LV=363 FL=268
[1111, 966, 966, 1111];[319, 318, 338, 339];-1;-1;DOC ORIGEM
865;268;240;23;BOM JESUS-PB
[1110, 1069, 1070, 1115];[215, 215, 237, 236];-1;-1;CPF
819;217;224;24;713.796.177-07
1017;164;103;12;ITAPEVA-MG
[758, 484, 485, 760];[119, 114, 131, 137];-1;-1;ASSINATURA DO DIRETOR
[753, 469, 469, 754];[74, 70, 97, 97];-1;-1;LEI Nº7 116 DE 29/08/83
195;111;72;22;1 VIA
231;359;159;25;26/04/1974
[371, 126, 127, 371];[408, 403, 425, 428];-1;-1;DATA DE NASCIMENTO
238;706;146;22;22/12/1951
[525, 403, 402, 527];[706, 701, 724, 725];-1;-1;EXPEDIÇÃO
[527, 434, 435, 528];[746, 742, 724, 724];-1;-1;DATA DE
1019;120;87;23;NH 78
