left;top;width;height;transcription
61;295;23;464;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
93;633;21;164;70.432.153-1
95;862;17;87;REGISTRO
114;893;17;57;GERAL
160;896;18;55;NOME
219;870;20;81;FILIAÇÃO
244;642;26;301;PANHOCA SALVO
287;710;23;235;CALLE PINELLI
336;815;19;136;NATURALIDADE
356;789;34;156;POÇÃO-PE
425;835;17;115;DOC ORIGEM
515;919;19;35;CPF
514;712;20;186;122.912.925-10
146;420;19;454;CASSIAVILLANI BRAUL ITALIANO
448;596;19;352;C.NAS=323 LV=136 FL=432
474;836;20;112;ACAUÃ-PI
[597, 600, 585, 584];[644, 424, 424, 645];-1;-1;ASSINATURA DO DIRETOR
[629, 630, 611, 610];[652, 406, 406, 652];-1;-1;LEI Nº7 116 DE 29/08/83
96;180;16;112;16/10/1980
[98, 99, 115, 114];[455, 377, 380, 455];-1;-1;DATA DE
[132, 131, 114, 115];[452, 354, 356, 455];-1;-1;EXPEDIÇÃO
[342, 343, 360, 358];[138, 334, 332, 136];-1;-1;DATA DE NASCIMENTO
367;188;16;104;15/09/2017
