left;top;width;height;transcription
[211, 581, 581, 209];[57, 60, 41, 40];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
149;73;117;15;97.183.107-5
[50, 123, 123, 48];[73, 75, 87, 88];-1;-1;REGISTRO
[50, 100, 99, 49];[103, 104, 91, 91];-1;-1;GERAL
[50, 95, 94, 50];[143, 145, 129, 130];-1;-1;NOME
129;114;379;20;PATROCINIA PINHABEL CHIARANTANO
129;169;278;14;FACUNDO BROCATTO SHERFIS
[50, 118, 117, 50];[198, 198, 183, 184];-1;-1;FILIAÇÃO
68;223;314;15;BALARINI BENEDETTE FUENTES
128;254;72;12;PEREIRA
[52, 163, 163, 52];[289, 290, 275, 275];-1;-1;NATURALIDADE
52;290;215;17;TENENTE ANANIAS-RN
[50, 148, 148, 50];[353, 354, 370, 370];-1;-1;DOC ORIGEM
[50, 79, 79, 50];[430, 431, 444, 444];-1;-1;CPF
166;348;239;14;CACHOEIRA DOURADA-MG
167;371;342;19;CMC= RIBEIRÃO CORRENTE-SP ,SEDE
166;403;244;15;C.NAS=16 LV=373 FL=487
89;429;135;14;542.424.087-90
[296, 493, 493, 296];[527, 530, 514, 513];-1;-1;LEI Nº7 116 DE 29/08/83
[304, 489, 488, 303];[505, 507, 494, 494];-1;-1;ASSINATURA DO DIRETOR
385;467;167;9;FUSCHINI EDIMUNDO REDI
[548, 712, 712, 546];[276, 278, 291, 291];-1;-1;DATA DE NASCIMENTO
501;74;99;15;08/09/2005
[416, 499, 499, 416];[106, 106, 89, 91];-1;-1;EXPEDIÇÃO
[416, 479, 478, 417];[75, 75, 89, 90];-1;-1;DATA DE
500;292;116;18;26/07/1993
