left;top;width;height;transcription
[57, 60, 41, 40];[596, 226, 226, 598];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
73;542;15;116;48.780.856-3
[73, 75, 87, 88];[757, 684, 684, 759];-1;-1;REGISTRO
[103, 104, 91, 91];[757, 707, 708, 758];-1;-1;GERAL
[143, 145, 129, 130];[757, 712, 713, 757];-1;-1;NOME
114;377;15;301;KARINY BUZINARO PARPOLOV
169;455;14;223;DOREY TIROLA ZANELLA
[198, 198, 183, 184];[757, 689, 690, 757];-1;-1;FILIAÇÃO
218;453;20;286;BRAGAGNOLO GISOLFI DING
254;601;12;78;OLIVEIRA
[289, 290, 275, 275];[755, 644, 644, 755];-1;-1;NATURALIDADE
292;596;14;160;LAGOA SECA-PB
[353, 354, 370, 370];[757, 659, 659, 757];-1;-1;DOC ORIGEM
[430, 431, 444, 444];[757, 728, 728, 757];-1;-1;CPF
345;564;21;76;TUPÃ-SP
374;337;17;303;CMC= VARGEM BONITA-SC ,SEDE
403;386;15;255;C.NAS=196 LV=198 FL=133
429;585;15;132;754.361.730-71
[527, 530, 514, 513];[511, 314, 314, 511];-1;-1;LEI Nº7 116 DE 29/08/83
[505, 507, 494, 494];[503, 318, 319, 504];-1;-1;ASSINATURA DO DIRETOR
467;247;9;174;JO CAVAZZINI ABRAMOVICI
[276, 278, 291, 291];[259, 95, 95, 261];-1;-1;DATA DE NASCIMENTO
74;208;16;98;24/12/1953
[106, 106, 89, 91];[391, 308, 308, 391];-1;-1;EXPEDIÇÃO
[75, 75, 89, 90];[391, 328, 329, 390];-1;-1;DATA DE
292;191;18;116;23/11/1973
