left;top;width;height;transcription
[626, 257, 257, 627];[541, 538, 521, 521];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
592;477;116;16;00.957.792-0
535;410;253;16;YEH NAGILLA ORRICO
[779, 737, 737, 782];[457, 456, 442, 444];-1;-1;NOME
[780, 713, 713, 782];[501, 500, 487, 488];-1;-1;REGISTRO
[782, 733, 734, 781];[474, 472, 485, 486];-1;-1;GERAL
[780, 716, 716, 780];[390, 390, 375, 376];-1;-1;FILIAÇÃO
563;310;225;15;OTVOS HENCK UMEKI
[781, 671, 672, 780];[291, 290, 277, 279];-1;-1;NATURALIDADE
631;247;156;15;DOURADINA-MS
[779, 690, 690, 779];[224, 222, 211, 211];-1;-1;DOC ORIGEM
522;180;265;15;DORES DO RIO PRETO-ES
[780, 751, 755, 782];[155, 155, 142, 141];-1;-1;CPF
446;213;244;15;C.NAS=90 LV=325 FL=438
397;105;176;9;AUSTREIA GIMENO ADHIRLEY
[362, 361, 540, 538];[95, 83, 82, 96];-1;-1;ASSINATURA DO DIRETOR
[540, 345, 345, 541];[72, 69, 52, 55];-1;-1;LEI Nº7 116 DE 29/08/83
734;80;54;15;NH 98
208;244;98;15;26/08/1964
[274, 118, 119, 275];[290, 288, 275, 276];-1;-1;DATA DE NASCIMENTO
174;81;53;16;9 VIA
[386, 332, 331, 385];[499, 498, 487, 486];-1;-1;DATA DE
[385, 308, 309, 385];[471, 472, 485, 485];-1;-1;EXPEDIÇÃO
210;479;98;15;09/03/1973
