left;top;width;height;transcription
[737, 276, 276, 738];[642, 632, 611, 622];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
663;586;168;21;25.655.361-0
641;510;286;20;BIRNBAUM NALLIN A
[932, 855, 855, 933];[462, 460, 478, 478];-1;-1;FILIAÇÃO
[931, 848, 848, 932];[607, 605, 591, 593];-1;-1;REGISTRO
[932, 875, 875, 932];[575, 574, 588, 589];-1;-1;GERAL
[932, 879, 879, 933];[539, 538, 554, 554];-1;-1;NOME
574;431;356;20;CHAMUSCA YE BEATRICE
568;392;363;20;TAKANORI VERAS SANDRI
[933, 800, 800, 934];[345, 344, 357, 361];-1;-1;NATURALIDADE
[933, 821, 822, 935];[268, 267, 281, 283];-1;-1;DOC ORIGEM
[933, 901, 901, 934];[187, 188, 202, 202];-1;-1;CPF
866;121;67;18;NH 37
695;196;185;19;928.702.511-81
441;227;490;34;NOVA ESPERANÇA DO PIRIÁ-PA
434;271;372;22;C.NAS=69 LV=160 FL=344
760;311;171;29;JERICÓ-PB
202;303;124;19;29/11/2010
[308, 117, 117, 308];[347, 344, 329, 333];-1;-1;DATA DE NASCIMENTO
174;108;57;18;1 VIA
195;576;131;19;27/07/1971
[441, 371, 370, 442];[583, 581, 596, 598];-1;-1;DATA DE
[442, 346, 346, 442];[564, 563, 581, 583];-1;-1;EXPEDIÇÃO
[631, 390, 391, 632];[71, 67, 86, 91];-1;-1;LEI Nº7 116 DE 29/08/83
[629, 412, 412, 629];[109, 102, 116, 122];-1;-1;ASSINATURA DO DIRETOR
